#Wavelength	Transmission
1.4612310000	5.1682950000
1.4616190000	5.1679270000
1.4616220000	5.3896530000
1.4620090000	5.3892850000
1.4620130000	5.6110110000
1.4620150000	5.7218740000
1.4624020000	5.7215060000
1.4624070000	6.0540950000
1.4624090000	6.1649580000
1.4627960000	6.1645900000
1.4628010000	6.4971800000
1.4628030000	6.6080430000
1.4631900000	6.6076750000
1.4631970000	7.0511270000
1.4631990000	7.1619900000
1.4635860000	7.1616220000
1.4635930000	7.6050750000
1.4635950000	7.7159380000
1.4639820000	7.7155700000
1.4639870000	8.0481590000
1.4639890000	8.1590220000
1.4643770000	8.1586540000
1.4643800000	8.3803800000
1.4643820000	8.4912430000
1.4647690000	8.4908750000
1.4647740000	8.8234640000
1.4651620000	8.8230960000
1.4651720000	9.4882750000
1.4651740000	9.5991380000
1.4655610000	9.5987700000
1.4655640000	9.8204960000
1.4655660000	9.9313590000
1.4659540000	9.9309910000
1.4659600000	10.3744400000
1.4659640000	10.5961700000
1.4663510000	10.5958000000
1.4663620000	11.2609800000
1.4663630000	11.3718400000
1.4663650000	11.4827100000
1.4667520000	11.4823400000
1.4667590000	11.9257900000
1.4667630000	12.1475200000
1.4667640000	12.2583800000
1.4671520000	12.2580100000
1.4671550000	12.4797400000
1.4671570000	12.5906000000
1.4675440000	12.5902300000
1.4675480000	12.8119600000
1.4675490000	12.9228200000
1.4679370000	12.9224500000
1.4679450000	13.4767700000
1.4679470000	13.5876300000
1.4683350000	13.5872700000
1.4683430000	14.1415800000
1.4683450000	14.2524400000
1.4687320000	14.2520800000
1.4687420000	14.9172500000
1.4687440000	15.0281200000
1.4687460000	15.1389800000
1.4691330000	15.1386100000
1.4691420000	15.6929300000
1.4691440000	15.8037900000
1.4691450000	15.9146500000
1.4695330000	15.9142900000
1.4695400000	16.3577400000
1.4695430000	16.5794600000
1.4699300000	16.5791000000
1.4699390000	17.1334100000
1.4699420000	17.3551400000
1.4703300000	17.3547700000
1.4703350000	17.6873600000
1.4703370000	17.7982200000
1.4707240000	17.7978500000
1.4707290000	18.1304400000
1.4707310000	18.2413100000
1.4711180000	18.2409400000
1.4711270000	18.7952500000
1.4711290000	18.9061200000
1.4715160000	18.9057500000
1.4715280000	19.6817900000
1.4715300000	19.7926500000
1.4719170000	19.7922900000
1.4719240000	20.2357400000
1.4719260000	20.3466000000
1.4723130000	20.3462300000
1.4723200000	20.7896900000
1.4723230000	21.0114100000
1.4723250000	21.1222800000
1.4727120000	21.1219100000
1.4727210000	21.6762200000
1.4727240000	21.8979500000
1.4731120000	21.8975800000
1.4731200000	22.4519000000
1.4731220000	22.5627600000
1.4735100000	22.5623900000
1.4735160000	23.0058400000
1.4735180000	23.1167100000
1.4735200000	23.2275700000
1.4739070000	23.2272000000
1.4739120000	23.5597900000
1.4739140000	23.6706500000
1.4739160000	23.7815200000
1.4743030000	23.7811500000
1.4743100000	24.2246000000
1.4746970000	24.2242300000
1.4747080000	24.8894100000
1.4747090000	25.0002800000
1.4750970000	24.9999100000
1.4751050000	25.5542200000
1.4754930000	25.5538600000
1.4755010000	26.1081700000
1.4755030000	26.2190300000
1.4758900000	26.2186700000
1.4759010000	26.8838400000
1.4759030000	26.9947100000
1.4759040000	27.1055700000
1.4762920000	27.1052000000
1.4762980000	27.5486600000
1.4766860000	27.5482900000
1.4766910000	27.8808800000
1.4766930000	27.9917400000
1.4766940000	28.1026000000
1.4770820000	28.1022300000
1.4770890000	28.5456900000
1.4770900000	28.6565500000
1.4774780000	28.6561800000
1.4774900000	29.4322200000
1.4774920000	29.5430900000
1.4778790000	29.5427200000
1.4778880000	30.0970300000
1.4778890000	30.2079000000
1.4778910000	30.3187600000
1.4782780000	30.3183900000
1.4782850000	30.7618400000
1.4786730000	30.7614800000
1.4786850000	31.5375200000
1.4786900000	31.8701100000
1.4790770000	31.8697400000
1.4790860000	32.4240600000
1.4794730000	32.4236900000
1.4794800000	32.8671400000
1.4794820000	32.9780000000
1.4798690000	32.9776300000
1.4798760000	33.4210900000
1.4798780000	33.5319500000
1.4802650000	33.5315800000
1.4802750000	34.1967600000
1.4806630000	34.1963900000
1.4806750000	34.9724300000
1.4806780000	35.1941600000
1.4810660000	35.1937900000
1.4810780000	35.9698300000
1.4810790000	36.0807000000
1.4814670000	36.0803300000
1.4814800000	36.9672300000
1.4814820000	37.0781000000
1.4818690000	37.0777300000
1.4818850000	38.0755000000
1.4818870000	38.1863600000
1.4818880000	38.2972200000
1.4822760000	38.2968600000
1.4822900000	39.1837600000
1.4826770000	39.1833900000
1.4826870000	39.8485700000
1.4826890000	39.9594300000
1.4830760000	39.9590700000
1.4830800000	40.1807900000
1.4830810000	40.2916600000
1.4834690000	40.2912900000
1.4834740000	40.6238800000
1.4838610000	40.6235100000
1.4838790000	41.7321400000
1.4838840000	42.0647300000
1.4842710000	42.0643600000
1.4842880000	43.1729900000
1.4846760000	43.1726200000
1.4846930000	44.2812500000
1.4846950000	44.3921200000
1.4846960000	44.5029800000
1.4850840000	44.5026100000
1.4851030000	45.7221100000
1.4851040000	45.8329700000
1.4851060000	45.9438300000
1.4854930000	45.9434700000
1.4855050000	46.7195100000
1.4855090000	46.9412300000
1.4858960000	46.9408700000
1.4859060000	47.6060400000
1.4859080000	47.7169100000
1.4862960000	47.7165400000
1.4863080000	48.4925800000
1.4866950000	48.4922100000
1.4867070000	49.2682500000
1.4867090000	49.3791200000
1.4870960000	49.3787500000
1.4871130000	50.4873800000
1.4871150000	50.5982400000
1.4875020000	50.5978800000
1.4875230000	51.9282300000
1.4875250000	52.0391000000
1.4875260000	52.1499600000
1.4879140000	52.1495900000
1.4879360000	53.5908100000
1.4879380000	53.7016700000
1.4879400000	53.8125400000
1.4883270000	53.8121700000
1.4883440000	54.9208000000
1.4883460000	55.0316600000
1.4887330000	55.0313000000
1.4887450000	55.8073400000
1.4887490000	56.0290600000
1.4891360000	56.0287000000
1.4891500000	56.9156000000
1.4891510000	57.0264600000
1.4895390000	57.0261000000
1.4895630000	58.5781800000
1.4899500000	58.5778100000
1.4899640000	59.4647200000
1.4899660000	59.5755800000
1.4903530000	59.5752100000
1.4903740000	60.9055700000
1.4903770000	61.1272900000
1.4907650000	61.1269300000
1.4907850000	62.4572800000
1.4907870000	62.5681500000
1.4911740000	62.5677800000
1.4911910000	63.6764100000
1.4911930000	63.7872700000
1.4915810000	63.7869000000
1.4915940000	64.6738100000
1.4919820000	64.6734400000
1.4919970000	65.6712100000
1.4919990000	65.7820700000
1.4923860000	65.7817000000
1.4924030000	66.8903400000
1.4924050000	67.0012000000
1.4927920000	67.0008300000
1.4928110000	68.2203200000
1.4931990000	68.2199600000
1.4932160000	69.3285900000
1.4936030000	69.3282200000
1.4936170000	70.2151200000
1.4936190000	70.3259900000
1.4936200000	70.4368500000
1.4940080000	70.4364800000
1.4940270000	71.6559800000
1.4944140000	71.6556100000
1.4944310000	72.7642400000
1.4948190000	72.7638700000
1.4948320000	73.6507800000
1.4948340000	73.7616400000
1.4952220000	73.7612700000
1.4952320000	74.4264500000
1.4952340000	74.5373100000
1.4956210000	74.5369500000
1.4956300000	75.0912600000
1.4956310000	75.2021200000
1.4960190000	75.2017600000
1.4960310000	75.9778000000
1.4960320000	76.0886600000
1.4964200000	76.0882900000
1.4964330000	76.9752000000
1.4964350000	77.0860600000
1.4968230000	77.0856900000
1.4968360000	77.9726000000
1.4968380000	78.0834600000
1.4972250000	78.0830900000
1.4972430000	79.1917200000
1.4972440000	79.3025900000
1.4976320000	79.3022200000
1.4976420000	79.9674000000
1.4976440000	80.0782600000
1.4980310000	80.0778900000
1.4980360000	80.4104800000
1.4980400000	80.6322100000
1.4984270000	80.6318400000
1.4984320000	80.9644300000
1.4984340000	81.0752900000
1.4988210000	81.0749200000
1.4988230000	81.1857900000
1.4992100000	81.1854200000
1.4992170000	81.6288700000
1.4992190000	81.7397300000
1.4996060000	81.7393700000
1.4996150000	82.2936800000
1.5000020000	82.2933100000
1.5000180000	83.2910800000
1.5004050000	83.2907100000
1.5004170000	84.0667600000
1.5004190000	84.1776200000
1.5008060000	84.1772500000
1.5008130000	84.6207000000
1.5012010000	84.6203400000
1.5012060000	84.9529200000
1.5012070000	85.0637900000
1.5015950000	85.0634200000
1.5015980000	85.2851500000
1.5019860000	85.2847800000
1.5019870000	85.3956400000
1.5019890000	85.5065000000
1.5023760000	85.5061400000
1.5023800000	85.7278600000
1.5023820000	85.8387300000
1.5027690000	85.8383600000
1.5027740000	86.1709500000
1.5031610000	86.1705800000
1.5031670000	86.5031700000
1.5035540000	86.5028000000
1.5035590000	86.8353900000
1.5035610000	86.9462500000
1.5039480000	86.9458800000
1.5039500000	87.0567500000
1.5039520000	87.1676100000
1.5043390000	87.1672400000
1.5043410000	87.2781100000
1.5047280000	87.2777400000
1.5047300000	87.3886000000
1.5047320000	87.4994600000
1.5051190000	87.4991000000
1.5051210000	87.6099600000
1.5055080000	87.6095900000
1.5058950000	87.6092200000
1.5058970000	87.7200900000
1.5062850000	87.7197200000
1.5062860000	87.8305800000
1.5066740000	87.8302100000
1.5066750000	87.9410800000
1.5066770000	88.0519400000
1.5070640000	88.0515700000
1.5070660000	88.1624300000
1.5074540000	88.1620700000
1.5074550000	88.2729300000
1.5078430000	88.2725600000
1.5082300000	88.2721900000
1.5086170000	88.2718200000
1.5086190000	88.3826900000
1.5090060000	88.3823200000
1.5090080000	88.4931800000
1.5093960000	88.4928100000
1.5093970000	88.6036800000
1.5097850000	88.6033100000
1.5097860000	88.7141700000
1.5101740000	88.7138000000
1.5101750000	88.8246700000
1.5105630000	88.8243000000
1.5109500000	88.8239300000
1.5113380000	88.8235600000
1.5117250000	88.8231900000
1.5117270000	88.9340600000
1.5121140000	88.9336900000
1.5121160000	89.0445500000
1.5125030000	89.0441800000
1.5128910000	89.0438200000
1.5128920000	89.1546800000
1.5132800000	89.1543100000
1.5136670000	89.1539400000
1.5140530000	89.0427100000
1.5144400000	89.0423400000
1.5148270000	89.0419800000
1.5152150000	89.0416100000
1.5156020000	89.0412400000
1.5156040000	89.1521000000
1.5156060000	89.2629700000
1.5159930000	89.2626000000
1.5159950000	89.3734600000
1.5163820000	89.3730900000
1.5163840000	89.4839600000
1.5167710000	89.4835900000
1.5171570000	89.3723600000
1.5175440000	89.3719900000
1.5179300000	89.2607600000
1.5183170000	89.2603900000
1.5183190000	89.3712500000
1.5187060000	89.3708800000
1.5187080000	89.4817500000
1.5190950000	89.4813800000
1.5190970000	89.5922400000
1.5194850000	89.5918700000
1.5198720000	89.5915100000
1.5198740000	89.7023700000
1.5198750000	89.8132300000
1.5202630000	89.8128600000
1.5206470000	89.5907700000
1.5210340000	89.5904000000
1.5214200000	89.4791700000
1.5218050000	89.3679400000
1.5221910000	89.2567100000
1.5225770000	89.1454800000
1.5229620000	89.0342500000
1.5229640000	89.1451100000
1.5233460000	88.8121500000
1.5237320000	88.7009200000
1.5241180000	88.5896900000
1.5245050000	88.5893200000
1.5248890000	88.3672300000
1.5252760000	88.3668600000
1.5256590000	88.0339000000
1.5260460000	88.0335300000
1.5264320000	87.9223000000
1.5264330000	88.0331600000
1.5268150000	87.7002100000
1.5272030000	87.6998400000
1.5275890000	87.5886100000
1.5279720000	87.3665100000
1.5283600000	87.3661500000
1.5283620000	87.4770100000
1.5287420000	87.0331900000
1.5291260000	86.8110900000
1.5295120000	86.6998600000
1.5295130000	86.8107300000
1.5295150000	86.9215900000
1.5298940000	86.3669000000
1.5302800000	86.2556700000
1.5306630000	86.0335800000
1.5310470000	85.8114800000
1.5310490000	85.9223500000
1.5310510000	86.0332100000
1.5314300000	85.4785300000
1.5318150000	85.3673000000
1.5321990000	85.1452000000
1.5325850000	85.0339700000
1.5325870000	85.1448300000
1.5329650000	84.5901500000
1.5333510000	84.4789200000
1.5337370000	84.3676900000
1.5337380000	84.4785500000
1.5341190000	84.0347300000
1.5345050000	83.9235000000
1.5348870000	83.5905400000
1.5352730000	83.4793100000
1.5352740000	83.5901700000
1.5356550000	83.1463500000
1.5360420000	83.1459800000
1.5364260000	82.9238900000
1.5364280000	83.0347500000
1.5368080000	82.5909300000
1.5371940000	82.4797000000
1.5375780000	82.2576100000
1.5379600000	81.9246500000
1.5383460000	81.8134200000
1.5383470000	81.9242800000
1.5383490000	82.0351400000
1.5387280000	81.4804600000
1.5387300000	81.5913200000
1.5387310000	81.7021900000
1.5391120000	81.2583700000
1.5394980000	81.1471400000
1.5398820000	80.9250400000
1.5402690000	80.9246700000
1.5406550000	80.8134400000
1.5406560000	80.9243100000
1.5410370000	80.4804800000
1.5414240000	80.4801200000
1.5414260000	80.5909800000
1.5418080000	80.2580200000
1.5421950000	80.2576500000
1.5425810000	80.1464200000
1.5429690000	80.1460500000
1.5433540000	80.0348200000
1.5437400000	79.9235900000
1.5441270000	79.9232200000
1.5445130000	79.8119900000
1.5449000000	79.8116200000
1.5449020000	79.9224900000
1.5452840000	79.5895300000
1.5456720000	79.5891600000
1.5460590000	79.5887900000
1.5460610000	79.6996600000
1.5464480000	79.6992900000
1.5468350000	79.6989200000
1.5472230000	79.6985500000
1.5472240000	79.8094200000
1.5476120000	79.8090500000
1.5479980000	79.6978200000
1.5480010000	79.9195400000
1.5483880000	79.9191700000
1.5483900000	80.0300400000
1.5487770000	80.0296700000
1.5491650000	80.0293000000
1.5495520000	80.0289300000
1.5495540000	80.1398000000
1.5499410000	80.1394300000
1.5503290000	80.1390600000
1.5507160000	80.1386900000
1.5511030000	80.1383200000
1.5511050000	80.2491900000
1.5514930000	80.2488200000
1.5518800000	80.2484500000
1.5518820000	80.3593100000
1.5522690000	80.3589500000
1.5522710000	80.4698100000
1.5526580000	80.4694400000
1.5526600000	80.5803000000
1.5530470000	80.5799400000
1.5530490000	80.6908000000
1.5534360000	80.6904300000
1.5534380000	80.8012900000
1.5538250000	80.8009300000
1.5538290000	81.0226500000
1.5542160000	81.0222800000
1.5542180000	81.1331500000
1.5542200000	81.2440100000
1.5546070000	81.2436400000
1.5546090000	81.3545100000
1.5549960000	81.3541400000
1.5549980000	81.4650000000
1.5553850000	81.4646300000
1.5553890000	81.6863600000
1.5557760000	81.6859900000
1.5557780000	81.7968500000
1.5561650000	81.7964900000
1.5561670000	81.9073500000
1.5561690000	82.0182100000
1.5565560000	82.0178400000
1.5565580000	82.1287100000
1.5569450000	82.1283400000
1.5569470000	82.2392000000
1.5573340000	82.2388300000
1.5573360000	82.3497000000
1.5577230000	82.3493300000
1.5577250000	82.4601900000
1.5581120000	82.4598200000
1.5581140000	82.5706900000
1.5581160000	82.6815500000
1.5585030000	82.6811800000
1.5585070000	82.9029100000
1.5588940000	82.9025400000
1.5588970000	83.1242700000
1.5588990000	83.2351300000
1.5592860000	83.2347600000
1.5592880000	83.3456200000
1.5596760000	83.3452600000
1.5596770000	83.4561200000
1.5600650000	83.4557500000
1.5600680000	83.6774800000
1.5604550000	83.6771100000
1.5604570000	83.7879700000
1.5608450000	83.7876000000
1.5608460000	83.8984700000
1.5608480000	84.0093300000
1.5612350000	84.0089600000
1.5612370000	84.1198300000
1.5616240000	84.1194600000
1.5616260000	84.2303200000
1.5620140000	84.2299500000
1.5620150000	84.3408200000
1.5624030000	84.3404500000
1.5624060000	84.5621700000
1.5627930000	84.5618100000
1.5627950000	84.6726700000
1.5627970000	84.7835300000
1.5631840000	84.7831600000
1.5635720000	84.7828000000
1.5635730000	84.8936600000
1.5635750000	85.0045200000
1.5639620000	85.0041500000
1.5643500000	85.0037900000
1.5643520000	85.1146500000
1.5647390000	85.1142800000
1.5647410000	85.2251400000
1.5651280000	85.2247800000
1.5651300000	85.3356400000
1.5655170000	85.3352700000
1.5655210000	85.5570000000
1.5659080000	85.5566300000
1.5659110000	85.7783500000
1.5662990000	85.7779900000
1.5663000000	85.8888500000
1.5663020000	85.9997100000
1.5666900000	85.9993400000
1.5666910000	86.1102100000
1.5670790000	86.1098400000
1.5674660000	86.1094700000
1.5678530000	86.1091000000
1.5678550000	86.2199700000
1.5682420000	86.2196000000
1.5682440000	86.3304600000
1.5686320000	86.3300900000
1.5690190000	86.3297300000
1.5690210000	86.4405900000
1.5694080000	86.4402200000
1.5697950000	86.4398500000
1.5697970000	86.5507200000
1.5701850000	86.5503500000
1.5701860000	86.6612100000
1.5705740000	86.6608400000
1.5705750000	86.7717100000
1.5705770000	86.8825700000
1.5709640000	86.8822000000
1.5713520000	86.8818300000
1.5713540000	86.9927000000
1.5717410000	86.9923300000
1.5721280000	86.9919600000
1.5721300000	87.1028200000
1.5725170000	87.1024500000
1.5725190000	87.2133200000
1.5729060000	87.2129500000
1.5732940000	87.2125800000
1.5732960000	87.3234400000
1.5736830000	87.3230800000
1.5740700000	87.3227100000
1.5744580000	87.3223400000
1.5748450000	87.3219700000
1.5752320000	87.3216000000
1.5756200000	87.3212400000
1.5760070000	87.3208700000
1.5763930000	87.2096400000
1.5767800000	87.2092700000
1.5771680000	87.2089000000
1.5775550000	87.2085300000
1.5775570000	87.3193900000
1.5779440000	87.3190300000
1.5783310000	87.3186600000
1.5783330000	87.4295200000
1.5787210000	87.4291500000
1.5791080000	87.4287900000
1.5794950000	87.4284200000
1.5798830000	87.4280500000
1.5798840000	87.5389100000
1.5802720000	87.5385400000
1.5806590000	87.5381800000
1.5810470000	87.5378100000
1.5814340000	87.5374400000
1.5818200000	87.4262100000
1.5822070000	87.4258400000
1.5825940000	87.4254700000
1.5829820000	87.4251000000
1.5833690000	87.4247400000
1.5837550000	87.3135100000
1.5841420000	87.3131400000
1.5841440000	87.4240000000
1.5845310000	87.4236300000
1.5845330000	87.5345000000
1.5849200000	87.5341300000
1.5853080000	87.5337600000
1.5856950000	87.5333900000
1.5860820000	87.5330200000
1.5864700000	87.5326500000
1.5864720000	87.6435200000
1.5868590000	87.6431500000
1.5872460000	87.6427800000
1.5876320000	87.5315500000
1.5880190000	87.5311800000
1.5884050000	87.4199500000
1.5887920000	87.4195800000
1.5891800000	87.4192100000
1.5895670000	87.4188500000
1.5895690000	87.5297100000
1.5899560000	87.5293400000
1.5899580000	87.6402000000
1.5903450000	87.6398400000
1.5907330000	87.6394700000
1.5907340000	87.7503300000
1.5911220000	87.7499600000
1.5915090000	87.7496000000
1.5918970000	87.7492300000
1.5922840000	87.7488600000
1.5926710000	87.7484900000
1.5930590000	87.7481200000
1.5934460000	87.7477500000
1.5934480000	87.8586200000
1.5938350000	87.8582500000
1.5938370000	87.9691100000
1.5942240000	87.9687400000
1.5946120000	87.9683800000
1.5949990000	87.9680100000
1.5953860000	87.9676400000
1.5957740000	87.9672700000
1.5961610000	87.9669000000
1.5965480000	87.9665400000
1.5969360000	87.9661700000
1.5973230000	87.9658000000
1.5973250000	88.0766600000
1.5977120000	88.0762900000
1.5981000000	88.0759300000
1.5984870000	88.0755600000
1.5984890000	88.1864200000
1.5988760000	88.1860500000
1.5992640000	88.1856900000
1.5992650000	88.2965500000
1.5992670000	88.4074100000
1.5996540000	88.4070400000
1.6000420000	88.4066800000
1.6004290000	88.4063100000
1.6008160000	88.4059400000
1.6012040000	88.4055700000
1.6015910000	88.4052000000
1.6019790000	88.4048400000
1.6023660000	88.4044700000
1.6027530000	88.4041000000
1.6031410000	88.4037300000
1.6031420000	88.5145900000
1.6035300000	88.5142300000
1.6039170000	88.5138600000
1.6043050000	88.5134900000
1.6043060000	88.6243500000
1.6043080000	88.7352200000
1.6046950000	88.7348500000
1.6046970000	88.8457100000
1.6050840000	88.8453400000
1.6054720000	88.8449700000
1.6054740000	88.9558400000
1.6058610000	88.9554700000
1.6062480000	88.9551000000
1.6066360000	88.9547300000
1.6066370000	89.0656000000
1.6070250000	89.0652300000
1.6074100000	88.9540000000
1.6077980000	88.9536300000
1.6081840000	88.8424000000
1.6085710000	88.8420300000
1.6089580000	88.8416600000
1.6093460000	88.8412900000
1.6097330000	88.8409300000
1.6101200000	88.8405600000
1.6105080000	88.8401900000
1.6108950000	88.8398200000
1.6112830000	88.8394500000
1.6116700000	88.8390800000
1.6120570000	88.8387200000
1.6124450000	88.8383500000
1.6128320000	88.8379800000
1.6132190000	88.8376100000
1.6136070000	88.8372400000
1.6139940000	88.8368800000
1.6143820000	88.8365100000
1.6147670000	88.7252800000
1.6151550000	88.7249100000
1.6155420000	88.7245400000
1.6159290000	88.7241700000
1.6163170000	88.7238000000
1.6167020000	88.6125700000
1.6170900000	88.6122000000
1.6170910000	88.7230700000
1.6174790000	88.7227000000
1.6178660000	88.7223300000
1.6182540000	88.7219600000
1.6186410000	88.7216000000
1.6190280000	88.7212300000
1.6194160000	88.7208600000
1.6198030000	88.7204900000
1.6201900000	88.7201200000
1.6205780000	88.7197500000
1.6209630000	88.6085200000
1.6213510000	88.6081600000
1.6217380000	88.6077900000
1.6221240000	88.4965600000
1.6225110000	88.4961900000
1.6228950000	88.2740900000
1.6232830000	88.2737300000
1.6236700000	88.2733600000
1.6240560000	88.1621300000
1.6244430000	88.1617600000
1.6248300000	88.1613900000
1.6252180000	88.1610200000
1.6256050000	88.1606500000
1.6259910000	88.0494200000
1.6263780000	88.0490500000
1.6267660000	88.0486900000
1.6271490000	87.8265900000
1.6275350000	87.7153600000
1.6279230000	87.7149900000
1.6283100000	87.7146200000
1.6286960000	87.6033900000
1.6290810000	87.4921600000
1.6294690000	87.4917900000
1.6298560000	87.4914300000
1.6302430000	87.4910600000
1.6306310000	87.4906900000
1.6310160000	87.3794600000
1.6314040000	87.3790900000
1.6317910000	87.3787200000
1.6321750000	87.1566300000
1.6325620000	87.1562600000
1.6329500000	87.1558900000
1.6333370000	87.1555200000
1.6337230000	87.0442900000
1.6341100000	87.0439200000
1.6344980000	87.0435600000
1.6348850000	87.0431900000
1.6352710000	86.9319600000
1.6356560000	86.8207300000
1.6360440000	86.8203600000
1.6364290000	86.7091300000
1.6368170000	86.7087600000
1.6368180000	86.8196200000
