#Wavelength	Transmission
1.17016600	74.8542100000
1.17017100	75.8631800000
1.17017200	76.0874000000
1.17045000	76.0873200000
1.17045400	76.8720700000
1.17045600	77.2083900000
1.17045600	77.3205000000
1.17073400	77.3204200000
1.17073900	78.2172800000
1.17074000	78.5536000000
1.17074100	78.6657100000
1.17101800	78.6656300000
1.17102300	79.5624900000
1.17102400	79.7867100000
1.17130200	79.7866300000
1.17130700	80.6834900000
1.17130900	81.1319200000
1.17131000	81.2440300000
1.17131000	81.3561300000
1.17158800	81.3560600000
1.17158900	81.6923800000
1.17159100	81.9165900000
1.17186800	81.9165200000
1.17187200	82.5891600000
1.17187200	82.7012700000
1.17214900	82.7011900000
1.17215300	83.2617300000
1.17215300	83.3738400000
1.17215400	83.4859400000
1.17243100	83.4858700000
1.17243200	83.7100800000
1.17243300	83.8221900000
1.17271000	83.8221100000
1.17271100	83.9342200000
1.17271100	84.0463300000
1.17298800	84.0462500000
1.17299000	84.2704600000
1.17299000	84.3825700000
1.17326800	84.3824900000
1.17326800	84.4946000000
1.17354500	84.4945200000
1.17354600	84.6066300000
1.17382300	84.6065500000
1.17410000	84.6064700000
1.17437800	84.6064000000
1.17465400	84.4942100000
1.17493100	84.3820300000
1.17520700	84.2698400000
1.17520800	84.3819500000
1.17548300	84.0455500000
1.17575900	83.8212600000
1.17603600	83.7090700000
1.17603600	83.8211800000
1.17631100	83.3726700000
1.17631200	83.4847800000
1.17658800	83.2604900000
1.17686400	83.0361900000
1.17714000	82.9240100000
1.17741600	82.6997200000
1.17769300	82.6996400000
1.17796900	82.3632400000
1.17824600	82.3631600000
1.17852300	82.2509700000
1.17879900	82.1387900000
1.17907600	82.0266000000
1.17935200	81.8023100000
1.17962900	81.8022300000
1.17990500	81.6900500000
1.18018300	81.6899700000
1.18046000	81.6898900000
1.18073700	81.6898200000
1.18101400	81.6897400000
1.18101500	81.8018500000
1.18129200	81.8017700000
1.18129300	81.9138800000
1.18157000	81.9138000000
1.18157000	82.0259100000
1.18184800	82.0258300000
1.18184800	82.1379300000
1.18212600	82.1378600000
1.18212600	82.2499600000
1.18240300	82.2498900000
1.18268100	82.2498100000
1.18268100	82.3619200000
1.18295800	82.3618400000
1.18295900	82.4739500000
1.18323600	82.4738700000
1.18323700	82.5859800000
1.18323700	82.6980800000
1.18351500	82.6980100000
1.18351500	82.8101100000
1.18351600	82.9222200000
1.18379300	82.9221400000
1.18379400	83.0342500000
1.18407100	83.0341700000
1.18407100	83.1462800000
1.18434900	83.1462000000
1.18434900	83.2583100000
1.18462700	83.2582300000
1.18462700	83.3703400000
1.18462800	83.4824500000
1.18490500	83.4823700000
1.18490600	83.5944800000
1.18518300	83.5944000000
1.18518300	83.7065100000
1.18518400	83.8186100000
1.18546100	83.8185400000
1.18546200	83.9306400000
1.18546200	84.0427500000
1.18574000	84.0426700000
1.18574000	84.1547800000
1.18574100	84.2668900000
1.18601800	84.2668100000
1.18601900	84.3789200000
1.18629600	84.3788400000
1.18629700	84.4909500000
1.18657400	84.4908700000
1.18657500	84.7150900000
1.18685200	84.7150100000
1.18685300	84.8271200000
1.18685300	84.9392200000
1.18713100	84.9391500000
1.18713200	85.1633600000
1.18713300	85.2754700000
1.18741000	85.2753900000
1.18741000	85.3875000000
1.18768800	85.3874200000
1.18768900	85.6116300000
1.18796600	85.6115600000
1.18796700	85.7236600000
1.18824400	85.7235900000
1.18824400	85.8356900000
1.18824500	85.9478000000
1.18852200	85.9477200000
1.18879900	85.9476500000
1.18880000	86.0597500000
1.18907700	86.0596800000
1.18907800	86.1717800000
1.18935500	86.1717100000
1.18935600	86.2838100000
1.18963300	86.2837400000
1.18963400	86.3958400000
1.18991100	86.3957600000
1.19018800	86.3956900000
1.19046500	86.3956100000
1.19074200	86.3955300000
1.19102000	86.3954500000
1.19102000	86.5075600000
1.19129700	86.5074800000
1.19157500	86.5074100000
1.19185200	86.5073300000
1.19185200	86.6194400000
1.19213000	86.6193600000
1.19240700	86.6192800000
1.19240700	86.7313900000
1.19268500	86.7313100000
1.19296200	86.7312300000
1.19296200	86.8433400000
1.19324000	86.8432600000
1.19351700	86.8431800000
1.19379400	86.8431100000
1.19407100	86.8430300000
1.19434800	86.8429500000
1.19462600	86.8428700000
1.19490300	86.8428000000
1.19517900	86.7306100000
1.19545700	86.7305300000
1.19573400	86.7304600000
1.19601100	86.7303800000
1.19628800	86.6181900000
1.19656400	86.5060100000
1.19684100	86.5059300000
1.19711900	86.5058500000
1.19739500	86.3936700000
1.19767200	86.3935900000
1.19794900	86.2814000000
1.19822600	86.2813300000
1.19850300	86.2812500000
1.19878000	86.1690600000
1.19905700	86.1689900000
1.19933400	86.1689100000
1.19961100	86.1688300000
1.19988800	86.0566500000
1.20016500	86.0565700000
1.20044200	86.0564900000
1.20072000	86.0564100000
1.20099700	86.0563300000
1.20127400	86.0562600000
1.20155100	86.0561800000
1.20182800	86.0561000000
1.20182900	86.1682100000
1.20210600	86.1681300000
1.20238300	86.1680500000
1.20266100	86.1679800000
1.20266100	86.2800800000
1.20293800	86.2800100000
1.20293900	86.3921100000
1.20321600	86.3920400000
1.20349400	86.3919600000
1.20349400	86.5040700000
1.20377100	86.5039900000
1.20404900	86.5039100000
1.20432600	86.5038300000
1.20460300	86.5037500000
1.20488000	86.5036800000
1.20515700	86.5036000000
1.20543500	86.5035200000
1.20571200	86.5034400000
1.20598900	86.5033700000
1.20626600	86.5032900000
1.20654300	86.5032100000
1.20682000	86.3910300000
1.20709700	86.3909500000
1.20737400	86.3908700000
1.20765200	86.3907900000
1.20792900	86.3907200000
1.20792900	86.5028200000
1.20820700	86.5027400000
1.20848400	86.5026700000
1.20876100	86.5025900000
1.20903800	86.5025100000
1.20931500	86.5024300000
1.20959300	86.5023600000
1.20987000	86.5022800000
1.21014700	86.5022000000
1.21042400	86.5021200000
1.21070100	86.5020500000
1.21097900	86.5019700000
1.21125600	86.5018900000
1.21153300	86.5018100000
1.21181000	86.5017300000
1.21208700	86.5016600000
1.21236500	86.5015800000
1.21264100	86.3893900000
1.21291800	86.3893200000
1.21319600	86.3892400000
1.21347200	86.2770500000
1.21374900	86.1648700000
1.21402600	86.1647900000
1.21430200	85.9405000000
1.21457900	85.9404200000
1.21485500	85.7161300000
1.21485600	85.8282400000
1.21513200	85.6039400000
1.21540800	85.4917600000
1.21568500	85.3795700000
1.21596100	85.1552800000
1.21623800	85.1552000000
1.21651400	84.9309100000
1.21679100	84.9308300000
1.21706700	84.7065400000
1.21734400	84.5943500000
1.21762100	84.5942800000
1.21762100	84.7063800000
1.21789600	84.2578800000
1.21817300	84.2578000000
1.21844900	83.9214000000
1.21872600	83.9213200000
1.21872600	84.0334300000
1.21900200	83.6970300000
1.21900200	83.8091400000
1.21927800	83.4727400000
1.21955400	83.2484400000
1.21983100	83.2483700000
1.21983200	83.3604700000
1.22010700	83.0240700000
1.22038400	83.0240000000
1.22066000	82.7997000000
1.22093700	82.7996300000
1.22121300	82.5753300000
1.22121400	82.6874400000
1.22148900	82.3510400000
1.22149000	82.4631500000
1.22176500	82.1267500000
1.22204200	82.1266700000
1.22231800	81.9023800000
1.22231900	82.0144800000
1.22259400	81.6780800000
1.22287100	81.6780100000
1.22314700	81.4537100000
1.22314800	81.5658200000
1.22342400	81.3415300000
1.22370000	81.1172400000
1.22397600	80.8929400000
1.22425200	80.6686500000
1.22425200	80.7807600000
1.22425300	80.8928700000
1.22452700	80.3322500000
1.22480400	80.3321700000
1.22508200	80.3321000000
1.22535800	80.2199100000
1.22563500	80.1077300000
1.22591200	80.1076500000
1.22618900	80.1075700000
1.22646600	80.1074900000
1.22674300	79.9953100000
1.22702000	79.9952300000
1.22729700	79.9951500000
1.22757400	79.8829700000
1.22785100	79.8828900000
1.22812800	79.8828100000
1.22840500	79.7706300000
1.22868100	79.6584400000
1.22895900	79.6583600000
1.22923500	79.4340700000
1.22951200	79.4339900000
1.22978900	79.4339200000
1.23006600	79.4338400000
1.23034300	79.4337600000
1.23062100	79.4336800000
1.23089800	79.4336000000
1.23117500	79.4335300000
1.23145200	79.4334500000
1.23145300	79.5455600000
1.23173000	79.5454800000
1.23200700	79.5454000000
1.23228400	79.5453200000
1.23228500	79.6574300000
1.23228600	79.7695400000
1.23256300	79.7694600000
1.23284000	79.7693800000
1.23284100	79.8814900000
1.23311800	79.8814100000
1.23339500	79.8813400000
1.23339600	79.9934400000
1.23367300	79.9933700000
1.23395000	79.9932900000
1.23395100	80.1053900000
1.23422800	80.1053200000
1.23450500	80.1052400000
1.23450600	80.2173500000
1.23478300	80.2172700000
1.23506000	80.2171900000
1.23533700	80.2171100000
1.23533800	80.3292200000
1.23561500	80.3291400000
1.23561600	80.5533600000
1.23589400	80.5532800000
1.23589500	80.7775000000
1.23589500	80.8896000000
1.23617300	80.8895300000
1.23617400	81.1137400000
1.23617500	81.2258500000
1.23645200	81.2257700000
1.23645200	81.3378800000
1.23673000	81.3378000000
1.23673000	81.4499100000
1.23700700	81.4498300000
1.23700800	81.5619400000
1.23700900	81.6740400000
1.23728600	81.6739700000
1.23728600	81.7860700000
1.23728700	81.8981800000
1.23756400	81.8981000000
1.23756500	82.0102100000
1.23784200	82.0101300000
1.23784300	82.1222400000
1.23812000	82.1221600000
1.23812000	82.2342700000
1.23812100	82.3463800000
1.23839800	82.3463000000
1.23839900	82.4584100000
1.23840000	82.5705200000
1.23867700	82.5704400000
1.23867700	82.6825500000
1.23895500	82.6824700000
1.23895500	82.7945800000
1.23923200	82.7945000000
1.23923300	82.9066100000
1.23951000	82.9065300000
1.23951100	83.0186300000
1.23951100	83.1307400000
1.23978900	83.1306600000
1.23978900	83.2427700000
1.23979000	83.3548800000
1.24006700	83.3548000000
1.24006800	83.4669100000
1.24034500	83.4668300000
1.24034600	83.6910500000
1.24034700	83.8031500000
1.24062400	83.8030800000
1.24062500	84.0272900000
1.24062600	84.1394000000
1.24090300	84.1393200000
1.24090400	84.2514300000
1.24090400	84.3635400000
1.24118200	84.3634600000
1.24118200	84.4755700000
1.24145900	84.4754900000
1.24146000	84.5876000000
1.24173700	84.5875200000
1.24173800	84.8117300000
1.24201600	84.8116500000
1.24201700	85.0358700000
1.24229400	85.0357900000
1.24229500	85.2600100000
1.24257200	85.2599300000
1.24257400	85.4841400000
1.24285100	85.4840700000
1.24285200	85.5961700000
1.24285200	85.7082800000
1.24312900	85.7082000000
1.24313000	85.8203100000
1.24313100	85.9324200000
1.24340800	85.9323400000
1.24340800	86.0444500000
1.24368600	86.0443700000
1.24368700	86.2685900000
1.24368700	86.3806900000
1.24396500	86.3806200000
1.24396600	86.6048300000
1.24396700	86.7169400000
1.24424400	86.7168600000
1.24424400	86.8289700000
1.24452200	86.8288900000
1.24452200	86.9410000000
1.24479900	86.9409200000
1.24480100	87.1651300000
1.24507800	87.1650600000
1.24507800	87.2771600000
1.24507900	87.3892700000
1.24535600	87.3891900000
1.24535700	87.5013000000
1.24535800	87.6134100000
1.24563500	87.6133300000
1.24563500	87.7254400000
1.24563600	87.8375500000
1.24591300	87.8374700000
1.24591400	87.9495800000
1.24619100	87.9495000000
1.24619200	88.0616100000
1.24619200	88.1737100000
1.24646900	88.1736400000
1.24647000	88.2857400000
1.24647100	88.3978500000
1.24674800	88.3977700000
1.24702500	88.3976900000
1.24702600	88.5098000000
1.24730300	88.5097200000
1.24730400	88.7339400000
1.24758100	88.7338600000
1.24758200	88.8459700000
1.24785900	88.8458900000
1.24786000	88.9580000000
1.24813700	88.9579200000
1.24813800	89.0700300000
1.24813800	89.1821400000
1.24841500	89.1820600000
1.24841700	89.4062700000
1.24869400	89.4062000000
1.24869400	89.5183000000
1.24897200	89.5182300000
1.24897200	89.6303300000
1.24925000	89.6302600000
1.24925000	89.7423600000
1.24952700	89.7422800000
1.24952800	89.8543900000
1.24952900	89.9665000000
1.24980600	89.9664200000
1.25008300	89.9663400000
1.25008400	90.0784500000
1.25008400	90.1905600000
1.25036100	90.1904800000
1.25036200	90.3025900000
1.25036300	90.4147000000
1.25064000	90.4146200000
1.25064000	90.5267300000
1.25091800	90.5266500000
1.25091800	90.6387600000
1.25119600	90.6386800000
1.25147300	90.6386000000
1.25147300	90.7507100000
1.25175100	90.7506300000
1.25202800	90.7505500000
1.25202800	90.8626600000
1.25230600	90.8625800000
1.25230600	90.9746900000
1.25258300	90.9746100000
1.25258400	91.0867200000
1.25286100	91.0866400000
1.25286200	91.1987500000
1.25313900	91.1986700000
1.25314000	91.3107800000
1.25314000	91.4228900000
1.25341700	91.4228100000
1.25341800	91.5349200000
1.25369500	91.5348400000
1.25397200	91.5347600000
1.25397300	91.6468700000
1.25425000	91.6467900000
1.25452700	91.6467100000
1.25480500	91.6466400000
1.25508200	91.6465600000
1.25508300	91.7586700000
1.25536000	91.7585900000
1.25563700	91.7585100000
1.25591400	91.7584300000
1.25591500	91.8705400000
1.25619200	91.8704600000
1.25619300	91.9825700000
1.25647000	91.9824900000
1.25674700	91.9824100000
1.25674800	92.0945200000
1.25702500	92.0944400000
1.25730200	92.0943700000
1.25730300	92.2064700000
1.25758000	92.2064000000
1.25785700	92.2063200000
1.25813400	92.2062400000
1.25813500	92.3183500000
1.25841200	92.3182700000
1.25868900	92.3181900000
1.25869000	92.4303000000
1.25896700	92.4302200000
1.25924400	92.4301400000
1.25924500	92.5422500000
1.25952200	92.5421700000
1.25979900	92.5421000000
1.26007600	92.5420200000
1.26035400	92.5419400000
1.26063100	92.5418600000
1.26090800	92.5417900000
1.26118500	92.5417100000
1.26118600	92.6538200000
1.26146300	92.6537400000
1.26174000	92.6536600000
1.26174100	92.7657700000
1.26201800	92.7656900000
1.26229500	92.7656100000
1.26229600	92.8777200000
1.26257300	92.8776400000
1.26285000	92.8775600000
1.26285100	92.9896700000
1.26312800	92.9895900000
1.26340500	92.9895200000
1.26340600	93.1016200000
1.26368300	93.1015500000
1.26396000	92.9893600000
1.26423700	92.9892800000
1.26451400	92.9892100000
1.26479100	92.9891300000
1.26506900	92.9890500000
1.26534600	92.9889700000
1.26562300	92.9888900000
1.26590000	92.9888200000
1.26617700	92.9887400000
1.26645400	92.8765500000
1.26673100	92.8764800000
1.26700800	92.8764000000
1.26700900	92.9885100000
1.26728600	92.9884300000
1.26756300	92.9883500000
1.26784100	92.9882700000
1.26811800	92.9882000000
1.26839500	92.9881200000
1.26867200	92.8759300000
1.26894900	92.8758600000
1.26922600	92.8757800000
1.26950300	92.7635900000
1.26978000	92.7635100000
1.27005700	92.7634400000
1.27033400	92.7633600000
