#Wavelength	Transmission
1.6277370000	1.2225230000
1.6277370000	1.2932940000
1.6278390000	1.2932170000
1.6279400000	1.2931400000
1.6279400000	1.3639110000
1.6280420000	1.3638340000
1.6281440000	1.3637570000
1.6281440000	1.4345280000
1.6282460000	1.4344510000
1.6282460000	1.5052230000
1.6283470000	1.5051460000
1.6284490000	1.5050690000
1.6284490000	1.5758400000
1.6285510000	1.5757630000
1.6286520000	1.5756860000
1.6286520000	1.6464570000
1.6287540000	1.6463800000
1.6287540000	1.7171510000
1.6288560000	1.7170740000
1.6288560000	1.7878460000
1.6289580000	1.7877690000
1.6289580000	1.8585400000
1.6290590000	1.8584630000
1.6291610000	1.8583860000
1.6291610000	1.9291570000
1.6292630000	1.9290800000
1.6292630000	1.9998510000
1.6293640000	1.9997740000
1.6293640000	2.0705460000
1.6294660000	2.0704690000
1.6294660000	2.1412400000
1.6295680000	2.1411630000
1.6296690000	2.1410860000
1.6296690000	2.2118570000
1.6297710000	2.2117800000
1.6297710000	2.2825510000
1.6298730000	2.2824740000
1.6299750000	2.2823970000
1.6299750000	2.3531690000
1.6299750000	2.4239400000
1.6300760000	2.4238630000
1.6300760000	2.4946340000
1.6301780000	2.4945570000
1.6301780000	2.5653290000
1.6301780000	2.6361000000
1.6302800000	2.6360230000
1.6302800000	2.7067940000
1.6303810000	2.7067170000
1.6303810000	2.7774890000
1.6304830000	2.7774110000
1.6304830000	2.8481830000
1.6305850000	2.8481060000
1.6305850000	2.9188770000
1.6306870000	2.9188000000
1.6306870000	2.9895710000
1.6307880000	2.9894940000
1.6307880000	3.0602660000
1.6307880000	3.1310370000
1.6308900000	3.1309600000
1.6308900000	3.2017310000
1.6308900000	3.2725030000
1.6309920000	3.2724260000
1.6309920000	3.3431970000
1.6309920000	3.4139690000
1.6310930000	3.4138910000
1.6310930000	3.4846630000
1.6311950000	3.4845860000
1.6311950000	3.5553570000
1.6311950000	3.6261290000
1.6312970000	3.6260510000
1.6312970000	3.6968230000
1.6312970000	3.7675940000
1.6313980000	3.7675170000
1.6313980000	3.8382880000
1.6315000000	3.8382110000
1.6315000000	3.9089830000
1.6315000000	3.9797540000
1.6316020000	3.9796770000
1.6316020000	4.0504480000
1.6316020000	4.1212200000
1.6317040000	4.1211430000
1.6317040000	4.1919140000
1.6318050000	4.1918370000
1.6318050000	4.4041510000
1.6318050000	4.4749230000
1.6319070000	4.4748460000
1.6319070000	4.5456170000
1.6319070000	4.6163880000
1.6320090000	4.6163110000
1.6320090000	4.6870830000
1.6320090000	4.7578540000
1.6321100000	4.7577770000
1.6321100000	4.8285480000
1.6321100000	4.8993200000
1.6322120000	4.8992430000
1.6322120000	5.0407850000
1.6323140000	5.0407080000
1.6323140000	5.2530230000
1.6324160000	5.2529450000
1.6324160000	5.3944880000
1.6325170000	5.3944110000
1.6325170000	5.5359540000
1.6325170000	5.6067250000
1.6326190000	5.6066480000
1.6326190000	5.8189620000
1.6327210000	5.8188850000
1.6327210000	5.9604280000
1.6327210000	6.0312000000
1.6328220000	6.0311220000
1.6328220000	6.2434370000
1.6329240000	6.2433600000
1.6329240000	6.4556740000
1.6329240000	6.5264450000
1.6330260000	6.5263680000
1.6330260000	6.7386820000
1.6330260000	6.8094540000
1.6331270000	6.8093770000
1.6331270000	6.9509190000
1.6331270000	7.0216910000
1.6332290000	7.0216140000
1.6332290000	7.1631570000
1.6332290000	7.2339280000
1.6333310000	7.2338510000
1.6333310000	7.5169360000
1.6334330000	7.5168590000
1.6334330000	7.6584020000
1.6334330000	7.7291740000
1.6335340000	7.7290960000
1.6335340000	8.0121820000
1.6336360000	8.0121050000
1.6336360000	8.2244190000
1.6336360000	8.2951910000
1.6337380000	8.2951130000
1.6337380000	8.5074280000
1.6337380000	8.5781990000
1.6338390000	8.5781220000
1.6338390000	8.9319790000
1.6339410000	8.9319020000
1.6339410000	9.2857590000
1.6339410000	9.3565300000
1.6340430000	9.3564530000
1.6340430000	9.7103100000
1.6341450000	9.7102330000
1.6341450000	9.9933190000
1.6341450000	10.0640900000
1.6342460000	10.0640100000
1.6342460000	10.3471000000
1.6343480000	10.3470200000
1.6343480000	10.6301100000
1.6343480000	10.7008800000
1.6344500000	10.7008000000
1.6344500000	10.9838900000
1.6345510000	10.9838100000
1.6345510000	11.2669000000
1.6345510000	11.3376700000
1.6346530000	11.3375900000
1.6346530000	11.6914500000
1.6347550000	11.6913700000
1.6347550000	12.1160000000
1.6348570000	12.1159200000
1.6348570000	12.7528600000
1.6348570000	12.8236400000
1.6349580000	12.8235600000
1.6349580000	13.1774200000
1.6349580000	13.2481900000
1.6350600000	13.2481100000
1.6350600000	13.8142800000
1.6350600000	13.8850500000
1.6351620000	13.8849700000
1.6351620000	14.3096000000
1.6351620000	14.3803700000
1.6352630000	14.3803000000
1.6352630000	14.8049300000
1.6352630000	14.8757000000
1.6353650000	14.8756200000
1.6353650000	15.3710200000
1.6353650000	15.4417900000
1.6354670000	15.4417100000
1.6354670000	15.7955700000
1.6355680000	15.7954900000
1.6355680000	16.3616700000
1.6355680000	16.4324400000
1.6356700000	16.4323600000
1.6356700000	17.2816200000
1.6357720000	17.2815400000
1.6357720000	17.6354000000
1.6357720000	17.7061700000
1.6358740000	17.7060900000
1.6358740000	18.8384300000
1.6359750000	18.8383600000
1.6359750000	19.4045300000
1.6360770000	19.4044500000
1.6360770000	20.3952500000
1.6360770000	20.4660200000
1.6361790000	20.4659400000
1.6361790000	21.3152000000
1.6361790000	21.3859700000
1.6362800000	21.3859000000
1.6362800000	21.7397500000
1.6362800000	21.8105200000
1.6363820000	21.8104500000
1.6363820000	23.0135600000
1.6363820000	23.0843300000
1.6364840000	23.0842600000
1.6364840000	23.6504300000
1.6365860000	23.6503500000
1.6365860000	24.3580600000
1.6365860000	24.4288400000
1.6366870000	24.4287600000
1.6366870000	25.2072400000
1.6366870000	25.2780100000
1.6367890000	25.2779400000
1.6367890000	26.3395100000
1.6368910000	26.3394300000
1.6368910000	27.1886900000
1.6369920000	27.1886100000
1.6369920000	28.7455800000
1.6370940000	28.7455100000
1.6370940000	29.8778500000
1.6371960000	29.8777700000
1.6371960000	30.7978000000
1.6372970000	30.7977200000
1.6372970000	31.7177500000
1.6372970000	31.7885200000
1.6373990000	31.7884400000
1.6373990000	32.7084700000
1.6373990000	32.7792400000
1.6375010000	32.7791700000
1.6375010000	33.4161100000
1.6375010000	33.4868800000
1.6376030000	33.4868000000
1.6376030000	34.4776000000
1.6376030000	34.5483800000
1.6377040000	34.5483000000
1.6377040000	35.6098700000
1.6377040000	35.6806400000
1.6378060000	35.6805600000
1.6378060000	36.8129100000
1.6379080000	36.8128300000
1.6379080000	37.8744000000
1.6379080000	37.9451700000
1.6380090000	37.9450900000
1.6380090000	39.1482100000
1.6380090000	39.2189800000
1.6381110000	39.2189000000
1.6381110000	40.5635600000
1.6381110000	40.6343300000
1.6382130000	40.6342500000
1.6382130000	41.4835100000
1.6382130000	41.5542800000
1.6383150000	41.5542000000
1.6383150000	42.6865500000
1.6384160000	42.6864700000
1.6384160000	43.5357300000
1.6385180000	43.5356500000
1.6385180000	44.4556800000
1.6385180000	44.5264500000
1.6386200000	44.5263700000
1.6386200000	45.2340900000
1.6386200000	45.3048600000
1.6387210000	45.3047800000
1.6387210000	46.5079000000
1.6387210000	46.5786700000
1.6388230000	46.5785900000
1.6388230000	47.7109300000
1.6389250000	47.7108500000
1.6389250000	49.1262800000
1.6390270000	49.1262100000
1.6390270000	49.9046900000
1.6391280000	49.9046100000
1.6391280000	51.1785000000
1.6392300000	51.1784200000
1.6392300000	51.8861400000
1.6392300000	51.9569100000
1.6393320000	51.9568300000
1.6393320000	52.8768600000
1.6394330000	52.8767800000
1.6394330000	53.5137200000
1.6395350000	53.5136500000
1.6395350000	54.5044500000
1.6395350000	54.5752200000
1.6396370000	54.5751400000
1.6396370000	55.0705400000
1.6397380000	55.0704600000
1.6397380000	55.9904900000
1.6398400000	55.9904200000
1.6398400000	58.3966400000
1.6398400000	58.4674100000
1.6399420000	58.4673400000
1.6399420000	59.1750500000
1.6399420000	59.2458200000
1.6400440000	59.2457500000
1.6400440000	60.0950000000
1.6401450000	60.0949300000
1.6401450000	60.5195500000
1.6402470000	60.5194800000
1.6402470000	61.2979600000
1.6402470000	61.3687300000
1.6403490000	61.3686600000
1.6403490000	61.7932900000
1.6403490000	61.8640600000
1.6404500000	61.8639800000
1.6404500000	62.7132400000
1.6405520000	62.7131600000
1.6405520000	63.4916400000
1.6406540000	63.4915700000
1.6406540000	64.1285100000
1.6407560000	64.1284300000
1.6407560000	64.8361500000
1.6407560000	64.9069200000
1.6408570000	64.9068400000
1.6408570000	65.4730100000
1.6408570000	65.5437800000
1.6409590000	65.5437100000
1.6409590000	65.9683400000
1.6410610000	65.9682600000
1.6410610000	66.6052000000
1.6411620000	66.6051200000
1.6411620000	67.1713000000
1.6412640000	67.1712200000
1.6412640000	67.5958500000
1.6413660000	67.5957700000
1.6413660000	67.9496300000
1.6413660000	68.0204000000
1.6414670000	68.0203200000
1.6414670000	68.3741800000
1.6414670000	68.4449500000
1.6415690000	68.4448700000
1.6415690000	68.6571900000
1.6415690000	68.7279600000
1.6416710000	68.7278800000
1.6416710000	69.0817400000
1.6417730000	69.0816600000
1.6417730000	69.4355200000
1.6417730000	69.5062900000
1.6418740000	69.5062100000
1.6418740000	69.7185300000
1.6419760000	69.7184500000
1.6419760000	69.8599900000
1.6420780000	69.8599100000
1.6420780000	70.0722300000
1.6421790000	70.0721500000
1.6421790000	70.2844700000
1.6422810000	70.2843900000
1.6422810000	70.4967000000
1.6422810000	70.5674700000
1.6423830000	70.5674000000
1.6423830000	70.6381700000
1.6424850000	70.6380900000
1.6424850000	70.8504100000
1.6425860000	70.8503300000
1.6425860000	70.9918700000
1.6426880000	70.9917900000
1.6426880000	71.0625700000
1.6426880000	71.1333400000
1.6427900000	71.1332600000
1.6427900000	71.2040300000
1.6427900000	71.2748000000
1.6428910000	71.2747300000
1.6428910000	71.3455000000
1.6429930000	71.3454200000
1.6429930000	71.4161900000
1.6430950000	71.4161100000
1.6430950000	71.4868900000
1.6431970000	71.4868100000
1.6431970000	71.5575800000
1.6432980000	71.5575000000
1.6432980000	71.6282700000
1.6434000000	71.6282000000
1.6434000000	71.6989700000
1.6435020000	71.6988900000
1.6435020000	71.7696600000
1.6436030000	71.7695900000
1.6436030000	71.8403600000
1.6437050000	71.8402800000
1.6437050000	71.9110500000
1.6438070000	71.9109700000
1.6438070000	71.9817500000
1.6439080000	71.9816700000
1.6440100000	71.9815900000
1.6440100000	72.0523600000
1.6441120000	72.0522900000
1.6442140000	72.0522100000
1.6442140000	72.1229800000
1.6443150000	72.1229000000
1.6444170000	72.1228300000
1.6444170000	72.1936000000
1.6445190000	72.1935200000
1.6446200000	72.1934400000
1.6446200000	72.2642100000
1.6447220000	72.2641400000
1.6448240000	72.2640600000
1.6448240000	72.3348300000
1.6449260000	72.3347500000
1.6450270000	72.3346800000
1.6450270000	72.4054500000
1.6451290000	72.4053700000
1.6452310000	72.4052900000
1.6452310000	72.4760700000
1.6453320000	72.4759900000
1.6454340000	72.4759100000
1.6454340000	72.5466800000
1.6455360000	72.5466100000
1.6456370000	72.5465300000
1.6456370000	72.6173000000
1.6457390000	72.6172200000
1.6457390000	72.6879900000
1.6458410000	72.6879200000
1.6458410000	72.7586900000
1.6459430000	72.7586100000
1.6459430000	72.8293800000
1.6460440000	72.8293100000
1.6460440000	72.9000800000
1.6461460000	72.9000000000
1.6461460000	72.9707700000
1.6462480000	72.9706900000
1.6462480000	73.0414700000
1.6463490000	73.0413900000
1.6464510000	73.0413100000
1.6464510000	73.1120800000
1.6465530000	73.1120100000
1.6465530000	73.1827800000
1.6466550000	73.1827000000
1.6467560000	73.1826200000
1.6467560000	73.2533900000
1.6468580000	73.2533200000
1.6469600000	73.2532400000
1.6470610000	73.2531600000
1.6470610000	73.3239300000
1.6471630000	73.3238600000
1.6472650000	73.3237800000
1.6472650000	73.3945500000
1.6473670000	73.3944700000
1.6474680000	73.3944000000
1.6475700000	73.3943200000
1.6475700000	73.4650900000
1.6476720000	73.4650100000
1.6477730000	73.3941700000
1.6478750000	73.3940900000
1.6479770000	73.3940100000
1.6480780000	73.3939400000
1.6481800000	73.3938600000
1.6482820000	73.3230100000
1.6483840000	73.3229300000
1.6484850000	73.3228600000
1.6485870000	73.3227800000
1.6486890000	73.3227000000
1.6487900000	73.2518500000
1.6488920000	73.1810000000
1.6489940000	73.1101600000
1.6490960000	73.0393100000
1.6491970000	73.0392300000
1.6492990000	72.9683800000
1.6494010000	72.8975300000
1.6495020000	72.8266800000
1.6496040000	72.7558400000
1.6497060000	72.6849900000
1.6498070000	72.5433700000
1.6499090000	72.4725200000
1.6500110000	72.4016700000
1.6501130000	72.2600500000
1.6502140000	72.1892000000
1.6503160000	72.1183500000
1.6504180000	71.9767300000
1.6505190000	71.9058800000
1.6506210000	71.7642600000
1.6507230000	71.6226400000
1.6508250000	71.4810200000
1.6509260000	71.3394000000
1.6510280000	71.1977800000
1.6511300000	70.9853900000
1.6512310000	70.8437700000
1.6513330000	70.6313800000
1.6514350000	70.4897600000
1.6515370000	70.3481400000
1.6516380000	70.3480700000
1.6517400000	70.1356700000
1.6518420000	69.9940500000
1.6519430000	69.7816600000
1.6520450000	69.6400400000
1.6521470000	69.4984200000
1.6522480000	69.4275700000
1.6523500000	69.1444100000
1.6524520000	69.0027900000
1.6525540000	68.8611700000
1.6526550000	68.7903200000
1.6526550000	68.8610900000
1.6527570000	68.5071600000
1.6528590000	68.4363100000
1.6528590000	68.5070800000
1.6528590000	68.5778500000
1.6529600000	68.2239200000
1.6530620000	68.1530700000
1.6531640000	68.1529900000
1.6532660000	68.0113700000
1.6533670000	67.9405300000
1.6534690000	67.7989100000
1.6535710000	67.7280600000
1.6536720000	67.6572100000
1.6536720000	67.7279800000
1.6537740000	67.5155900000
1.6538760000	67.4447400000
1.6539770000	67.4446600000
1.6540790000	67.3738200000
1.6541810000	67.3029700000
1.6542830000	67.3028900000
1.6543840000	67.3028100000
1.6544860000	67.2319600000
1.6545880000	67.2318900000
1.6546890000	67.1610400000
1.6547910000	67.1609600000
1.6548930000	67.1608800000
1.6549950000	67.1608100000
1.6550960000	67.1607300000
1.6551980000	67.1606500000
1.6553000000	67.1605800000
1.6554010000	67.1605000000
1.6555030000	67.1604200000
1.6556050000	67.1603400000
1.6557070000	67.1602700000
1.6557070000	67.2310400000
1.6558080000	67.2309600000
1.6559100000	67.2308800000
1.6559100000	67.3016600000
1.6560120000	67.3015800000
1.6561130000	67.3015000000
1.6561130000	67.3722700000
1.6562150000	67.3722000000
1.6563170000	67.3721200000
1.6563170000	67.4428900000
1.6564180000	67.4428100000
1.6564180000	67.5135800000
1.6565200000	67.5135100000
1.6566220000	67.5134300000
1.6566220000	67.5842000000
1.6567240000	67.5841200000
1.6567240000	67.6549000000
1.6568250000	67.6548200000
1.6569270000	67.6547400000
1.6569270000	67.7255100000
1.6570290000	67.7254400000
1.6571300000	67.7253600000
1.6571300000	67.7961300000
1.6572320000	67.7960500000
1.6573340000	67.7959800000
1.6573340000	67.8667500000
1.6574360000	67.8666700000
1.6575370000	67.8665900000
1.6575370000	67.9373600000
1.6576390000	67.9372900000
1.6577410000	67.9372100000
1.6578420000	67.9371300000
1.6579440000	67.8662800000
1.6580460000	67.7246600000
1.6581470000	67.6538200000
1.6582490000	67.5829700000
1.6583510000	67.4413500000
1.6584530000	67.3705000000
1.6585540000	67.1581100000
1.6586560000	66.9457200000
1.6587580000	66.6625500000
1.6588590000	66.4501600000
1.6589610000	66.1670000000
1.6590630000	65.7422900000
1.6591650000	65.3883600000
1.6592660000	64.9636500000
1.6593680000	64.6804900000
1.6594700000	64.4681000000
1.6595710000	63.8310800000
1.6596730000	62.6278900000
1.6597750000	61.9908700000
1.6598760000	61.0707600000
1.6599780000	60.6460600000
1.6600800000	60.0090400000
1.6601820000	59.3720200000
1.6602830000	58.5934600000
1.6603850000	57.8856600000
1.6604870000	57.1071000000
1.6605880000	56.0454500000
1.6606900000	54.8422600000
1.6607920000	53.7806100000
1.6608940000	52.6482000000
1.6609950000	52.1527200000
1.6610970000	50.8787600000
1.6611990000	49.9586500000
1.6613000000	48.7554600000
1.6614020000	47.6230400000
1.6615040000	46.1367600000
1.6616060000	45.1458900000
1.6617070000	43.6596100000
1.6618090000	42.5979600000
1.6619110000	41.3947700000
1.6620120000	40.6162100000
1.6621140000	38.9883900000
1.6622160000	37.7852000000
1.6623170000	36.7943200000
1.6624190000	35.3788100000
1.6625210000	34.0340800000
1.6626230000	32.9724300000
1.6627240000	31.6277000000
1.6628260000	30.5660500000
1.6629280000	29.5751700000
1.6630290000	28.6550700000
1.6631310000	27.8057300000
1.6632330000	26.8148600000
1.6633350000	25.9655200000
1.6634360000	24.9038800000
1.6635380000	23.9837700000
1.6636400000	22.9928900000
1.6637410000	22.2143300000
1.6638430000	21.5773100000
1.6639450000	20.9402900000
1.6640460000	20.2325000000
1.6641480000	19.5954800000
1.6642500000	18.7461500000
1.6643520000	18.0383500000
1.6644530000	17.1182500000
1.6645550000	16.4104600000
1.6646570000	15.9149800000
1.6647580000	15.4195000000
1.6648600000	14.9240300000
1.6649620000	14.3577800000
1.6650640000	13.7915300000
1.6651650000	13.2960500000
1.6652670000	12.8713500000
1.6652670000	13.1544300000
1.6652670000	13.2959800000
1.6652670000	13.3667500000
1.6653690000	11.9512400000
1.6654700000	11.6680800000
1.6655720000	11.2433700000
1.6656740000	10.8894400000
1.6657760000	10.5355100000
1.6658770000	10.1815700000
1.6659790000	9.8276370000
1.6660810000	9.4737030000
1.6661820000	9.1905400000
1.6661820000	9.6151690000
1.6661820000	9.8274830000
1.6661820000	9.8982540000
1.6661820000	9.9690260000
1.6662840000	8.5535200000
1.6663860000	8.3411290000
1.6664870000	7.9871950000
1.6665890000	7.7040320000
1.6666910000	7.4916410000
1.6667930000	7.2084780000
1.6668940000	7.0668580000
1.6668940000	7.2084010000
1.6668940000	7.2791720000
1.6669960000	6.5713810000
1.6670980000	6.5005330000
1.6671990000	6.2173700000
1.6673010000	6.0049780000
1.6674030000	5.7218160000
1.6675050000	5.5094240000
1.6676060000	5.2262620000
1.6677080000	5.1554130000
1.6678100000	4.9430220000
1.6679110000	4.7306300000
1.6680130000	4.5890100000
1.6681150000	4.3766190000
1.6682160000	4.2349990000
1.6683180000	4.0933790000
1.6684200000	3.9517590000
1.6685220000	3.8101390000
1.6686230000	3.6685190000
1.6686230000	3.8100620000
1.6686230000	3.8808340000
1.6687250000	3.4561280000
1.6688270000	3.3852790000
1.6689280000	3.3144310000
1.6690300000	3.1728110000
1.6691320000	3.1019620000
1.6692340000	3.0311140000
1.6692340000	3.1018850000
1.6693350000	2.8187230000
1.6694370000	2.8186460000
1.6695390000	2.7477970000
1.6696400000	2.6769480000
1.6696400000	2.7477200000
1.6697420000	2.5353290000
1.6698440000	2.4644800000
1.6699460000	2.3936310000
1.6700470000	2.3227830000
1.6701490000	2.2519340000
1.6702510000	2.1810860000
1.6703520000	2.1102370000
1.6704540000	2.0393890000
1.6705560000	2.0393120000
1.6706570000	1.9684630000
1.6707590000	1.8976150000
1.6708610000	1.8267660000
1.6709630000	1.7559180000
1.6710640000	1.6850690000
1.6711660000	1.6849920000
1.6712680000	1.6141430000
1.6713690000	1.5432950000
1.6714710000	1.5432180000
1.6715730000	1.4723690000
1.6716750000	1.4015210000
1.6717760000	1.4014440000
1.6718780000	1.3305950000
1.6719800000	1.2597460000
1.6720810000	1.2596690000
1.6721830000	1.2595920000
1.6722850000	1.1887440000
1.6723860000	1.1886670000
1.6724880000	1.1178180000
1.6725900000	1.0469700000
1.6726920000	1.0468920000
1.6727930000	0.9760439000
1.6728950000	0.9759668000
1.6729970000	0.9051182000
1.6730980000	0.9050411000
1.6732000000	0.9049640000
1.6733020000	0.9048869000
1.6734040000	0.8340383000
1.6735050000	0.8339612000
1.6736070000	0.8338841000
1.6737090000	0.7630356000
1.6738100000	0.7629585000
1.6739120000	0.7628813000
1.6740140000	0.6920328000
1.6741160000	0.6919557000
1.6742170000	0.6918786000
1.6743190000	0.6918014000
1.6744210000	0.6917243000
1.6745220000	0.6916472000
1.6746240000	0.6207987000
1.6747260000	0.6207215000
1.6748270000	0.6206444000
1.6749290000	0.5497959000
1.6750310000	0.5497188000
1.6751330000	0.5496417000
1.6752340000	0.5495645000
1.6753360000	0.4787160000
1.6754380000	0.4786389000
1.6755390000	0.4077904000
1.6756410000	0.4077132000
1.6757430000	0.4076361000
1.6758450000	0.4075590000
1.6759460000	0.3367105000
1.6760480000	0.3366333000
1.6761500000	0.3365562000
1.6762510000	0.3364791000
1.6763530000	0.3364020000
1.6764550000	0.3363249000
1.6765560000	0.3362477000
1.6766580000	0.3361706000
1.6767600000	0.3360935000
1.6768620000	0.3360164000
1.6769630000	0.3359393000
1.6770650000	0.2650907000
1.6771670000	0.2650136000
1.6772680000	0.2649365000
1.6773700000	0.2648594000
1.6774720000	0.2647822000
1.6775740000	0.2647051000
1.6776750000	0.2646280000
1.6777770000	0.2645509000
1.6778790000	0.2644738000
1.6779800000	0.2643966000
1.6780820000	0.2643195000
1.6781840000	0.2642424000
1.6782860000	0.2641653000
1.6783870000	0.2640882000
1.6784890000	0.2640110000
1.6785910000	0.2639339000
1.6786920000	0.2638568000
1.6787940000	0.1930083000
1.6788960000	0.1929311000
1.6789970000	0.1928540000
1.6790990000	0.1927769000
1.6792010000	0.1926998000
1.6793030000	0.1926227000
1.6794040000	0.1925455000
1.6795060000	0.1924684000
1.6796080000	0.1923913000
1.6797090000	0.1923142000
1.6798110000	0.1922370000
1.6799130000	0.1921599000
