Wavelength	Transmission
1.5574410000	0.2409955000
1.5575340000	0.2409401000
1.5576260000	0.2408847000
1.5577190000	0.2408293000
1.5578110000	0.2407739000
1.5579040000	0.2407185000
1.5579960000	0.2406632000
1.5579970000	0.3125021000
1.5580890000	0.3124467000
1.5581820000	0.3123913000
1.5582740000	0.3123359000
1.5583670000	0.3122805000
1.5584590000	0.3122251000
1.5585520000	0.3121697000
1.5586440000	0.3121144000
1.5587370000	0.3120590000
1.5588290000	0.3120036000
1.5589220000	0.3119482000
1.5590140000	0.3118928000
1.5591070000	0.3118374000
1.5591990000	0.3117820000
1.5592920000	0.3117266000
1.5593840000	0.3116712000
1.5594770000	0.3116159000
1.5595690000	0.3115605000
1.5595700000	0.3833994000
1.5596620000	0.3833440000
1.5597550000	0.3832886000
1.5598470000	0.3832332000
1.5599400000	0.3831778000
1.5599400000	0.4550168000
1.5600330000	0.4549614000
1.5601250000	0.4549060000
1.5601250000	0.5267449000
1.5602180000	0.5266895000
1.5603100000	0.5266341000
1.5604030000	0.5265787000
1.5604950000	0.5265234000
1.5605880000	0.5264680000
1.5606800000	0.5264126000
1.5607730000	0.5263572000
1.5608650000	0.5263018000
1.5609580000	0.5262464000
1.5610510000	0.5261910000
1.5611430000	0.5261356000
1.5612360000	0.5260802000
1.5613280000	0.5260249000
1.5614210000	0.5259695000
1.5614210000	0.5978084000
1.5615130000	0.5977530000
1.5616060000	0.5976976000
1.5616980000	0.5976422000
1.5617910000	0.5975868000
1.5618830000	0.5975314000
1.5619760000	0.5974761000
1.5620690000	0.5974207000
1.5621610000	0.5973653000
1.5621610000	0.6692042000
1.5622540000	0.6691488000
1.5623460000	0.6690934000
1.5623470000	0.7409323000
1.5624390000	0.7408770000
1.5625320000	0.7408216000
1.5626240000	0.7407662000
1.5626240000	0.8126051000
1.5627170000	0.8125497000
1.5628090000	0.8124943000
1.5629020000	0.8124389000
1.5629020000	0.8842779000
1.5629950000	0.8842225000
1.5630870000	0.8841671000
1.5631800000	0.8841117000
1.5631800000	0.9559506000
1.5632730000	0.9558952000
1.5633650000	0.9558398000
1.5634580000	0.9557844000
1.5635500000	0.9557291000
1.5635500000	1.0275680000
1.5636430000	1.0275130000
1.5637350000	1.0274570000
1.5638280000	1.0274020000
1.5638280000	1.0992410000
1.5639210000	1.0991850000
1.5640130000	1.0991300000
1.5640140000	1.1709690000
1.5641060000	1.1709130000
1.5641990000	1.1708580000
1.5642910000	1.1708030000
1.5642910000	1.2426420000
1.5643840000	1.2425860000
1.5644760000	1.2425310000
1.5645690000	1.2424750000
1.5646610000	1.2424200000
1.5646620000	1.3142590000
1.5647540000	1.3142040000
1.5648470000	1.3141480000
1.5649390000	1.3140930000
1.5649400000	1.3859320000
1.5650320000	1.3858760000
1.5650320000	1.4577150000
1.5651250000	1.4576600000
1.5652170000	1.4576050000
1.5652180000	1.5294430000
1.5653100000	1.5293880000
1.5653100000	1.6012270000
1.5654030000	1.6011720000
1.5654960000	1.6011160000
1.5654960000	1.6729550000
1.5655880000	1.6729000000
1.5656810000	1.6728440000
1.5656810000	1.7446830000
1.5657740000	1.7446280000
1.5657740000	1.8164670000
1.5658660000	1.8164110000
1.5659590000	1.8163560000
1.5659590000	1.8881950000
1.5660520000	1.8881400000
1.5660520000	1.9599780000
1.5661440000	1.9599230000
1.5661450000	2.0317620000
1.5662370000	2.0317070000
1.5663300000	2.0316510000
1.5663300000	2.1034900000
1.5664230000	2.1034350000
1.5664230000	2.1752740000
1.5665150000	2.1752180000
1.5666080000	2.1751630000
1.5666080000	2.2470020000
1.5667010000	2.2469460000
1.5667010000	2.3187850000
1.5667930000	2.3187300000
1.5667940000	2.3905690000
1.5668860000	2.3905130000
1.5669790000	2.3904580000
1.5669790000	2.4622970000
1.5670720000	2.4622420000
1.5670720000	2.5340810000
1.5670720000	2.6059190000
1.5671650000	2.6058640000
1.5671650000	2.6777030000
1.5672570000	2.6776480000
1.5672580000	2.7494870000
1.5673500000	2.7494310000
1.5673500000	2.8212700000
1.5674430000	2.8212150000
1.5674430000	2.8930540000
1.5674440000	2.9648930000
1.5675360000	2.9648370000
1.5675360000	3.0366760000
1.5676290000	3.0366210000
1.5676290000	3.1084600000
1.5677220000	3.1084040000
1.5677220000	3.1802430000
1.5678140000	3.1801880000
1.5678150000	3.2520270000
1.5678150000	3.3238660000
1.5679070000	3.3238100000
1.5679080000	3.3956490000
1.5680000000	3.3955940000
1.5680000000	3.4674330000
1.5680930000	3.4673770000
1.5680930000	3.5392160000
1.5681860000	3.5391610000
1.5681860000	3.6828390000
1.5682790000	3.6827830000
1.5682790000	3.7546220000
1.5682790000	3.8264610000
1.5683720000	3.8264060000
1.5683720000	3.8982450000
1.5683720000	3.9700840000
1.5684650000	3.9700280000
1.5684650000	4.0418670000
1.5685580000	4.0418120000
1.5685580000	4.1136510000
1.5685580000	4.1854900000
1.5686510000	4.1854340000
1.5686510000	4.2572730000
1.5687440000	4.2572180000
1.5687440000	4.3290570000
1.5687440000	4.4008960000
1.5688370000	4.4008400000
1.5688370000	4.4726790000
1.5688370000	4.5445180000
1.5689300000	4.5444630000
1.5689300000	4.6163020000
1.5689300000	4.6881400000
1.5690230000	4.6880850000
1.5690230000	4.7599240000
1.5691160000	4.7598690000
1.5691160000	4.9035460000
1.5692090000	4.9034910000
1.5692090000	5.1190080000
1.5693020000	5.1189520000
1.5693030000	5.3344690000
1.5693950000	5.3344140000
1.5693960000	5.4780920000
1.5693960000	5.5499310000
1.5694890000	5.5498750000
1.5694890000	5.6935530000
1.5695820000	5.6934980000
1.5695820000	5.8371750000
1.5695820000	5.9090140000
1.5696750000	5.9089590000
1.5696750000	6.0526370000
1.5697680000	6.0525810000
1.5697680000	6.1962590000
1.5698610000	6.1962040000
1.5698620000	6.3398820000
1.5698620000	6.4117210000
1.5699540000	6.4116650000
1.5699550000	6.5553430000
1.5699550000	6.6271820000
1.5700480000	6.6271270000
1.5700480000	6.7708040000
1.5700480000	6.8426430000
1.5701410000	6.8425880000
1.5701420000	7.1299440000
1.5702350000	7.1298880000
1.5702350000	7.3454050000
1.5702360000	7.4172440000
1.5703280000	7.4171890000
1.5703290000	7.6327050000
1.5703290000	7.7045440000
1.5704220000	7.7044890000
1.5704230000	7.9200060000
1.5704230000	7.9918450000
1.5705150000	7.9917890000
1.5705160000	8.1354670000
1.5705160000	8.2073060000
1.5706090000	8.2072510000
1.5706090000	8.4227670000
1.5707020000	8.4227120000
1.5707020000	8.5663900000
1.5707030000	8.6382290000
1.5707950000	8.6381730000
1.5707960000	8.7818510000
1.5707960000	8.8536900000
1.5708890000	8.8536350000
1.5708900000	9.1409900000
1.5708900000	9.2128290000
1.5709820000	9.2127740000
1.5709840000	9.6438070000
1.5709840000	9.7156460000
1.5710770000	9.7155910000
1.5710780000	10.0747900000
1.5711710000	10.0747300000
1.5711720000	10.4339200000
1.5711720000	10.5057600000
1.5712650000	10.5057100000
1.5712660000	10.8649000000
1.5713590000	10.8648500000
1.5713600000	11.2958800000
1.5714530000	11.2958300000
1.5714540000	11.7268600000
1.5715470000	11.7268000000
1.5715490000	12.2296800000
1.5716410000	12.2296200000
1.5716420000	12.5169800000
1.5717350000	12.5169200000
1.5717360000	12.9479500000
1.5718290000	12.9479000000
1.5718310000	13.3789300000
1.5719230000	13.3788800000
1.5719250000	13.8817500000
1.5719250000	13.9535900000
1.5720180000	13.9535300000
1.5720200000	14.5282400000
1.5720200000	14.6000800000
1.5721130000	14.6000300000
1.5721140000	15.1029000000
1.5722070000	15.1028500000
1.5722090000	15.6057200000
1.5723010000	15.6056600000
1.5723030000	16.1085300000
1.5723960000	16.1084800000
1.5723970000	16.4676700000
1.5723970000	16.5395100000
1.5724900000	16.5394600000
1.5724930000	17.2578500000
1.5725850000	17.2577900000
1.5725870000	17.8325000000
1.5725870000	17.9043400000
1.5726800000	17.9042900000
1.5726820000	18.4790000000
1.5726820000	18.5508400000
1.5727750000	18.5507800000
1.5727770000	19.1254900000
1.5727770000	19.1973300000
1.5728700000	19.1972800000
1.5728730000	19.9875000000
1.5728730000	20.0593400000
1.5729660000	20.0592900000
1.5729680000	20.6340000000
1.5729680000	20.7058400000
1.5730600000	20.7057800000
1.5730620000	21.0649800000
1.5730620000	21.1368200000
1.5731550000	21.1367600000
1.5731580000	22.1425100000
1.5732510000	22.1424500000
1.5732540000	23.0045200000
1.5732540000	23.0763600000
1.5733470000	23.0763000000
1.5733490000	23.7228500000
1.5733490000	23.7946900000
1.5734420000	23.7946300000
1.5734460000	24.8003800000
1.5734460000	24.8722200000
1.5735380000	24.8721600000
1.5735420000	25.7342300000
1.5735420000	25.8060700000
1.5736340000	25.8060100000
1.5736390000	27.0272800000
1.5736390000	27.0991100000
1.5737320000	27.0990600000
1.5737340000	27.6737700000
1.5737340000	27.7456100000
1.5738270000	27.7455500000
1.5738310000	28.8231400000
1.5738310000	28.8949800000
1.5739230000	28.8949200000
1.5739260000	29.6851500000
1.5740190000	29.6850900000
1.5740210000	30.3316400000
1.5740220000	30.4034800000
1.5741140000	30.4034300000
1.5741190000	31.6965300000
1.5742110000	31.6964700000
1.5742160000	32.9177300000
1.5742160000	32.9895700000
1.5743090000	32.9895200000
1.5743130000	34.0671000000
1.5743130000	34.1389400000
1.5744050000	34.1388900000
1.5744100000	35.4319900000
1.5744100000	35.5038300000
1.5745030000	35.5037700000
1.5745060000	36.4376800000
1.5745070000	36.5095100000
1.5745990000	36.5094600000
1.5746020000	37.2278500000
1.5746940000	37.2277900000
1.5746970000	37.9461800000
1.5747900000	37.9461300000
1.5747940000	39.0955500000
1.5747940000	39.1673900000
1.5748870000	39.1673300000
1.5748900000	40.1730800000
1.5748910000	40.2449200000
1.5749830000	40.2448600000
1.5749870000	41.2506100000
1.5750790000	41.2505500000
1.5750830000	42.2563000000
1.5751760000	42.2562400000
1.5751800000	43.5493400000
1.5751810000	43.6211800000
1.5752730000	43.6211200000
1.5752760000	44.4113500000
1.5752760000	44.4831900000
1.5753690000	44.4831400000
1.5753720000	45.2015300000
1.5753720000	45.2733600000
1.5754640000	45.2733100000
1.5754680000	46.1353800000
1.5755600000	46.1353200000
1.5755620000	46.7818700000
1.5755630000	46.8537100000
1.5756550000	46.8536500000
1.5756600000	48.2185900000
1.5756610000	48.2904300000
1.5757530000	48.2903800000
1.5757570000	49.2242800000
1.5758490000	49.2242300000
1.5758530000	50.3736500000
1.5758540000	50.4454900000
1.5759460000	50.4454300000
1.5759490000	51.3075000000
1.5759500000	51.3793400000
1.5760420000	51.3792900000
1.5760440000	51.8821600000
1.5760440000	51.9540000000
1.5761370000	51.9539400000
1.5761400000	52.7441700000
1.5761400000	52.8160100000
1.5762320000	52.8159500000
1.5762350000	53.4625000000
1.5762350000	53.5343400000
1.5763280000	53.5342900000
1.5763300000	54.2526800000
1.5764230000	54.2526200000
1.5764260000	55.0428500000
1.5764260000	55.1146900000
1.5765190000	55.1146300000
1.5765220000	56.1203800000
1.5766150000	56.1203200000
1.5766180000	57.0542300000
1.5766190000	57.1260700000
1.5767110000	57.1260100000
1.5767130000	57.7007200000
1.5767130000	57.7725600000
1.5768060000	57.7725100000
1.5768080000	58.4190600000
1.5769010000	58.4190000000
1.5769040000	59.1373900000
1.5769960000	59.1373300000
1.5769980000	59.5683700000
1.5769980000	59.6402100000
1.5770900000	59.6401500000
1.5770920000	60.0711900000
1.5770920000	60.1430200000
1.5771850000	60.1429700000
1.5771860000	60.5740000000
1.5771870000	60.6458400000
1.5772790000	60.6457900000
1.5772810000	61.1486600000
1.5772810000	61.2205000000
1.5773740000	61.2204400000
1.5773760000	61.7233100000
1.5774680000	61.7232600000
1.5774700000	62.2261300000
1.5774700000	62.2979700000
1.5775630000	62.2979100000
1.5775640000	62.7289500000
1.5776570000	62.7288900000
1.5776580000	63.0880900000
1.5777510000	63.0880300000
1.5777530000	63.5909000000
1.5778450000	63.5908500000
1.5778460000	63.8782100000
1.5779390000	63.8781500000
1.5779400000	64.3091800000
1.5780330000	64.3091300000
1.5780340000	64.5964800000
1.5780340000	64.6683200000
1.5781270000	64.6682700000
1.5781280000	64.9556200000
1.5782200000	64.9555700000
1.5782210000	65.0992500000
1.5783130000	65.0991900000
1.5783140000	65.3147100000
1.5784070000	65.3146500000
1.5784080000	65.5301700000
1.5785000000	65.5301100000
1.5785010000	65.7456300000
1.5785930000	65.7455700000
1.5785940000	65.8892500000
1.5786860000	65.8892000000
1.5786870000	66.1047100000
1.5787800000	66.1046600000
1.5787800000	66.2483400000
1.5787810000	66.3201700000
1.5788730000	66.3201200000
1.5788730000	66.3919600000
1.5789660000	66.3919000000
1.5789660000	66.5355800000
1.5789670000	66.6074200000
1.5790590000	66.6073600000
1.5790590000	66.6792000000
1.5790600000	66.7510400000
1.5791520000	66.7509900000
1.5791520000	66.8228300000
1.5792450000	66.8227700000
1.5792450000	66.8946100000
1.5793380000	66.8945500000
1.5793380000	66.9663900000
1.5794310000	66.9663400000
1.5794310000	67.0381800000
1.5794310000	67.1100100000
1.5795240000	67.1099600000
1.5796160000	67.1099000000
1.5796160000	67.1817400000
1.5797090000	67.1816900000
1.5797090000	67.2535300000
1.5798020000	67.2534700000
1.5798020000	67.3253100000
1.5798020000	67.3971500000
1.5798950000	67.3970900000
1.5798950000	67.4689300000
1.5798950000	67.5407700000
1.5799880000	67.5407200000
1.5800800000	67.5406600000
1.5800810000	67.6125000000
1.5801730000	67.6124400000
1.5801730000	67.6842800000
1.5802660000	67.6842300000
1.5802660000	67.7560700000
1.5803590000	67.7560100000
1.5804510000	67.7559600000
1.5804510000	67.8277900000
1.5805440000	67.8277400000
1.5805440000	67.8995800000
1.5806370000	67.8995200000
1.5806370000	67.9713600000
1.5807300000	67.9713100000
1.5808220000	67.9712500000
1.5808220000	68.0430900000
1.5809150000	68.0430300000
1.5809150000	68.1148700000
1.5810080000	68.1148200000
1.5810080000	68.1866600000
1.5811000000	68.1866000000
1.5811930000	68.1865500000
1.5811930000	68.2583900000
1.5812860000	68.2583300000
1.5813780000	68.2582700000
1.5814710000	68.2582200000
1.5814710000	68.3300600000
1.5815640000	68.3300000000
1.5816560000	68.3299500000
1.5816560000	68.4017900000
1.5817490000	68.4017300000
1.5818410000	68.4016800000
1.5818420000	68.4735100000
1.5819340000	68.4734600000
1.5820270000	68.4734000000
1.5821190000	68.4733500000
1.5822120000	68.4732900000
1.5823040000	68.4732400000
1.5823050000	68.5450800000
1.5823970000	68.5450200000
1.5824900000	68.5449700000
1.5825820000	68.5449100000
1.5826750000	68.5448500000
1.5826750000	68.6166900000
1.5827670000	68.6166400000
1.5828600000	68.6165800000
1.5829520000	68.6165300000
1.5830450000	68.6164700000
1.5831370000	68.5445800000
1.5832300000	68.5445200000
1.5833220000	68.4726300000
1.5834150000	68.4725700000
1.5835070000	68.4725200000
1.5835990000	68.4006200000
1.5836920000	68.4005700000
1.5837840000	68.3286700000
1.5838760000	68.2567800000
1.5839690000	68.2567200000
1.5840610000	68.1848300000
1.5841530000	68.1129300000
1.5842460000	68.0410400000
1.5843380000	67.9691500000
1.5844300000	67.8972500000
1.5845220000	67.8253600000
1.5845230000	67.8972000000
1.5846140000	67.6097900000
1.5847070000	67.6097300000
1.5847990000	67.5378400000
1.5848910000	67.3941000000
1.5849830000	67.3222100000
1.5850750000	67.1784800000
1.5851670000	67.0347400000
1.5852590000	66.8910100000
1.5853510000	66.7472800000
1.5853510000	66.8191100000
1.5853520000	66.8909500000
1.5854430000	66.5317000000
1.5855350000	66.4598100000
1.5856270000	66.3160800000
1.5857190000	66.1723400000
1.5858110000	66.0286100000
1.5859030000	65.9567100000
1.5859950000	65.8129800000
1.5860870000	65.6692500000
1.5861790000	65.5255200000
1.5862710000	65.3099400000
1.5863630000	65.1662100000
1.5864550000	65.0224800000
1.5865470000	64.8069000000
1.5866390000	64.7350100000
1.5867310000	64.5912800000
1.5868230000	64.4475400000
1.5869150000	64.3756500000
1.5870070000	64.2319200000
1.5870070000	64.3037600000
1.5870080000	64.3755900000
1.5870990000	63.9445100000
1.5871910000	63.8726100000
1.5872830000	63.7288800000
1.5873750000	63.5851400000
1.5874670000	63.5132500000
1.5875590000	63.3695200000
1.5876510000	63.2976200000
1.5876520000	63.3694600000
1.5877430000	63.0820500000
1.5878350000	63.0101600000
1.5878360000	63.0819900000
1.5878360000	63.1538300000
1.5879270000	62.8664200000
1.5880200000	62.7945300000
1.5881120000	62.7226300000
1.5882040000	62.7225800000
1.5882970000	62.6506800000
1.5883890000	62.6506300000
1.5884810000	62.5787300000
1.5885740000	62.5068400000
1.5886660000	62.5067900000
1.5887580000	62.3630500000
1.5888510000	62.3630000000
1.5889430000	62.2911000000
1.5889430000	62.3629400000
1.5890360000	62.3628900000
1.5891280000	62.2909900000
1.5891280000	62.3628300000
1.5892210000	62.3627700000
1.5893130000	62.3627200000
1.5894060000	62.3626600000
1.5894060000	62.4345000000
1.5894990000	62.4344500000
1.5895910000	62.4343900000
1.5896840000	62.4343400000
1.5896840000	62.5061800000
1.5897760000	62.5061200000
1.5898690000	62.5060700000
1.5898690000	62.5779000000
1.5899620000	62.5778500000
1.5899620000	62.6496900000
1.5900550000	62.6496300000
1.5900550000	62.7933100000
1.5900550000	62.8651500000
1.5901480000	62.8650900000
1.5901480000	62.9369300000
1.5901480000	63.0087700000
1.5902410000	63.0087200000
1.5902410000	63.0805500000
1.5903340000	63.0805000000
1.5903340000	63.2241800000
1.5904270000	63.2241200000
1.5904270000	63.3678000000
1.5905200000	63.3677400000
1.5905200000	63.5114200000
1.5906130000	63.5113700000
1.5906130000	63.6550400000
1.5907060000	63.6549900000
1.5907060000	63.7986700000
1.5907990000	63.7986100000
1.5907990000	63.9422900000
1.5908000000	64.0141300000
1.5908920000	64.0140700000
1.5908930000	64.0859100000
1.5908930000	64.1577500000
1.5909850000	64.1577000000
1.5909860000	64.2295300000
1.5910780000	64.2294800000
1.5910780000	64.3013200000
1.5910790000	64.3731600000
1.5911710000	64.3731000000
1.5911710000	64.4449400000
1.5911720000	64.5167800000
1.5912640000	64.5167200000
1.5912640000	64.5885600000
1.5912650000	64.6604000000
1.5913570000	64.6603500000
1.5913580000	64.8040200000
1.5914500000	64.8039700000
1.5914510000	64.8758100000
1.5914510000	64.9476500000
1.5915430000	64.9475900000
1.5915440000	65.0912700000
1.5916360000	65.0912100000
1.5916370000	65.2348900000
1.5917290000	65.2348400000
1.5917300000	65.3785100000
1.5918230000	65.3784600000
1.5918230000	65.5221400000
1.5919160000	65.5220800000
1.5919160000	65.5939200000
1.5920080000	65.5938600000
1.5920090000	65.6657000000
1.5920090000	65.7375400000
1.5921010000	65.7374900000
1.5921020000	65.8093300000
1.5921940000	65.8092700000
1.5921940000	65.8811100000
1.5922870000	65.8810500000
1.5922870000	65.9528900000
1.5923800000	65.9528400000
1.5923800000	66.0246800000
1.5924730000	66.0246200000
1.5925650000	66.0245700000
1.5925650000	66.0964000000
1.5926580000	66.0963500000
1.5926580000	66.1681900000
1.5927510000	66.1681300000
1.5928430000	66.1680800000
1.5929350000	66.0961800000
1.5930270000	65.9524500000
1.5931200000	65.8805600000
1.5932110000	65.5931400000
1.5933030000	65.3057300000
1.5933940000	65.0183200000
1.5934860000	64.7309100000
1.5935770000	64.5153400000
1.5936690000	64.2279300000
1.5937600000	63.9405200000
1.5938510000	63.4375900000
1.5939410000	62.8628200000
1.5940310000	62.2162200000
1.5941220000	61.6414500000
1.5942120000	61.0666800000
1.5943010000	60.2045600000
1.5943900000	59.1987600000
1.5944790000	58.2648000000
1.5945690000	57.5463500000
1.5946590000	56.8279100000
1.5947490000	56.0376300000
1.5948370000	55.0318300000
1.5949250000	53.8105100000
1.5950150000	52.8765500000
1.5951030000	51.7270700000
1.5951920000	50.9367900000
1.5952800000	49.6436300000
1.5952830000	50.3620200000
1.5952840000	50.7212100000
1.5952850000	50.9367300000
1.5952850000	51.0085700000
1.5952850000	51.0804100000
1.5953740000	50.0027700000
1.5953740000	50.0746100000
1.5954520000	46.1952500000
1.5955430000	45.6204800000
1.5956310000	44.3273300000
1.5957190000	43.1778500000
1.5958070000	41.9565300000
1.5958950000	40.6633800000
1.5959840000	39.8012500000
1.5959870000	40.6633200000
1.5959890000	41.0943600000
1.5959890000	41.3098700000
1.5959900000	41.4535500000
1.5959900000	41.5253900000
1.5960770000	40.0885600000
1.5961570000	36.5683900000
1.5962480000	36.1373000000
1.5963360000	34.9159900000
1.5964250000	33.9820300000
1.5965130000	32.6888700000
1.5966010000	31.4675500000
1.5966030000	32.1859400000
1.5966050000	32.5451400000
1.5966050000	32.6888100000
1.5966050000	32.7606500000
1.5966060000	32.8324900000
1.5966870000	29.6715200000
1.5967770000	29.0249200000
1.5968660000	28.2346300000
1.5969550000	27.3006700000
1.5970440000	26.2948700000
1.5971340000	25.5045900000
1.5972230000	24.7143100000
1.5973130000	23.9240200000
1.5973140000	24.3550600000
1.5973150000	24.5705700000
1.5973160000	24.6424100000
1.5973160000	24.7142500000
1.5973990000	22.2716700000
1.5974900000	21.8405800000
1.5975790000	20.8347800000
1.5976690000	20.1881800000
1.5977580000	19.2542200000
1.5977600000	19.7570900000
1.5977610000	20.0444400000
1.5977620000	20.1881200000
1.5977620000	20.2599600000
1.5978470000	18.1765800000
1.5979380000	17.8891700000
1.5980290000	17.4580800000
1.5981190000	16.7396300000
1.5982090000	16.1648700000
1.5983000000	15.6619400000
1.5983910000	15.1590100000
1.5984810000	14.5124000000
1.5985720000	14.0094800000
1.5985730000	14.2968300000
1.5985730000	14.4405100000
1.5985730000	14.5123500000
1.5985740000	14.5841900000
1.5986600000	13.0036800000
1.5987520000	12.8599400000
1.5987530000	13.1473000000
1.5987540000	13.2909800000
1.5987540000	13.3628100000
1.5987540000	13.4346500000
1.5988420000	12.0696600000
1.5989340000	11.8540900000
1.5990250000	11.4230000000
1.5990250000	11.6385100000
1.5990260000	11.7821900000
1.5990260000	11.8540300000
1.5991140000	10.7045500000
1.5992070000	10.6326600000
1.5992070000	10.7763400000
1.5992070000	10.8481800000
1.5992080000	10.9200100000
1.5992970000	9.9142140000
1.5993890000	9.7704810000
1.5994800000	9.4112310000
1.5995710000	8.9801420000
1.5996620000	8.6208920000
1.5997530000	8.3334810000
1.5998450000	8.0460700000
1.5998460000	8.3334260000
1.5998460000	8.4771030000
1.5998470000	8.5489420000
1.5998470000	8.6207810000
1.5999340000	7.0402700000
1.6000260000	7.0402140000
1.6001180000	6.8246420000
1.6002100000	6.6809090000
1.6002100000	6.8245870000
1.6002110000	6.8964260000
1.6003010000	6.3216590000
1.6003930000	6.1779260000
1.6003930000	6.3216040000
1.6003940000	6.3934420000
1.6004840000	5.7468370000
1.6005760000	5.6031040000
1.6006680000	5.4593700000
1.6006680000	5.6030480000
1.6006690000	5.6748870000
1.6007590000	5.1001200000
1.6008510000	5.0282260000
1.6008520000	5.1000650000
1.6009430000	4.7408150000
1.6010350000	4.7407600000
1.6011270000	4.5251870000
1.6012190000	4.4532930000
1.6012200000	4.5251320000
