#Wavelength	Transmission
2.1441640000	12.7347400000
2.1441680000	13.0117400000
2.1441700000	13.1502500000
2.1442650000	13.1502300000
2.1442680000	13.3579900000
2.1442700000	13.4964900000
2.1442710000	13.5657400000
2.1443660000	13.5657300000
2.1443710000	13.9119900000
2.1443720000	13.9812400000
2.1443730000	14.0504900000
2.1444680000	14.0504700000
2.1444720000	14.3274800000
2.1444740000	14.4659800000
2.1444750000	14.5352400000
2.1445700000	14.5352200000
2.1445750000	14.8814800000
2.1445770000	15.0199800000
2.1446720000	15.0199700000
2.1446750000	15.2969700000
2.1447700000	15.2969600000
2.1447740000	15.5739700000
2.1447760000	15.7124700000
2.1447770000	15.7817200000
2.1447780000	15.8509700000
2.1448730000	15.8509600000
2.1448780000	16.1972200000
2.1448810000	16.4049700000
2.1448820000	16.4742200000
2.1448830000	16.5434800000
2.1449830000	16.8897200000
2.1449860000	17.0974700000
2.1449870000	17.1667300000
2.1449880000	17.2359800000
2.1450830000	17.2359600000
2.1450900000	17.7207300000
2.1450930000	17.9284800000
2.1450950000	18.0669800000
2.1451900000	18.0669700000
2.1451930000	18.2747200000
2.1451950000	18.4132300000
2.1451960000	18.4824800000
2.1452910000	18.4824600000
2.1452960000	18.8979700000
2.1452990000	19.1057300000
2.1453000000	19.1749800000
2.1453950000	19.1749700000
2.1454010000	19.5904800000
2.1454040000	19.7982300000
2.1454990000	19.7982200000
2.1455060000	20.2829800000
2.1455080000	20.4214800000
2.1456030000	20.4214700000
2.1456120000	21.0447300000
2.1456170000	21.3909900000
2.1456190000	21.5295000000
2.1457140000	21.5294800000
2.1457200000	21.9449900000
2.1457220000	22.0835000000
2.1457230000	22.1527500000
2.1458180000	22.1527300000
2.1458230000	22.5682400000
2.1458260000	22.7760000000
2.1458270000	22.8452500000
2.1458280000	22.9145000000
2.1459230000	22.9144900000
2.1459280000	23.2607500000
2.1459290000	23.3300000000
2.1459300000	23.3992500000
2.1460250000	23.3992300000
2.1460330000	23.9532500000
2.1460370000	24.2302600000
2.1461320000	24.2302400000
2.1461390000	24.7150000000
2.1462340000	24.7149900000
2.1462410000	25.1997500000
2.1462430000	25.3382500000
2.1462450000	25.4767600000
2.1462460000	25.5460100000
2.1462470000	25.6152600000
2.1462520000	25.9615200000
2.1463450000	25.8922500000
2.1463560000	26.6540200000
2.1463610000	27.0002800000
2.1463640000	27.2080400000
2.1463650000	27.2772900000
2.1464600000	27.2772700000
2.1464680000	27.8312900000
2.1464710000	28.0390500000
2.1465660000	28.0390300000
2.1465700000	28.3160400000
2.1465720000	28.4545400000
2.1465730000	28.5237900000
2.1466680000	28.5237800000
2.1466750000	29.0085400000
2.1466790000	29.2855500000
2.1466810000	29.4240500000
2.1467760000	29.4240300000
2.1467810000	29.8395500000
2.1467840000	30.0473000000
2.1467850000	30.1165500000
2.1467860000	30.1858100000
2.1468810000	30.1857900000
2.1468850000	30.4628000000
2.1468870000	30.6013000000
2.1468880000	30.6705500000
2.1468890000	30.7398000000
2.1468940000	31.0860600000
2.1469890000	31.0860500000
2.1469950000	31.5015600000
2.1469980000	31.7093100000
2.1469990000	31.7785700000
2.1470000000	31.8478200000
2.1470040000	32.1248300000
2.1470050000	32.1940800000
2.1470060000	32.2633300000
2.1470070000	32.3325800000
2.1471020000	32.3325700000
2.1471080000	32.7480800000
2.1471110000	32.9558300000
2.1471120000	33.0250800000
2.1471130000	33.0943400000
2.1472080000	33.0943200000
2.1472150000	33.6483400000
2.1472190000	33.9253400000
2.1472210000	34.0638500000
2.1472220000	34.1331000000
2.1473170000	34.1330800000
2.1473210000	34.4100900000
2.1473230000	34.5485900000
2.1473240000	34.6178500000
2.1474280000	35.2411000000
2.1474300000	35.3796000000
2.1474310000	35.4488500000
2.1474320000	35.5181000000
2.1475220000	35.1718300000
2.1475300000	35.7258400000
2.1475360000	36.1413500000
2.1475370000	36.2106100000
2.1475380000	36.2798600000
2.1475390000	36.3491100000
2.1475430000	36.6261200000
2.1475440000	36.6953700000
2.1476310000	36.1413400000
2.1476470000	37.2493700000
2.1476490000	37.3878700000
2.1476500000	37.4571200000
2.1476510000	37.5263800000
2.1476570000	38.0111400000
2.1476590000	38.1496400000
2.1476600000	38.2189000000
2.1477550000	38.2188800000
2.1477620000	38.7036400000
2.1477660000	38.9806500000
2.1477670000	39.0499000000
2.1478620000	39.0498900000
2.1478700000	39.6039000000
2.1478740000	39.8809100000
2.1479690000	39.8808900000
2.1479750000	40.2964000000
2.1479780000	40.5041600000
2.1479800000	40.6426600000
2.1480750000	40.6426500000
2.1480830000	41.1966600000
2.1480860000	41.4044200000
2.1480870000	41.5429200000
2.1480880000	41.6121700000
2.1480950000	42.0969400000
2.1481900000	42.0969200000
2.1481980000	42.6509400000
2.1482020000	42.9279400000
2.1482040000	43.0664500000
2.1482050000	43.1357000000
2.1482060000	43.2049500000
2.1483120000	43.9667100000
2.1483150000	44.1744600000
2.1483170000	44.3129600000
2.1483180000	44.3822200000
2.1484190000	44.7977100000
2.1484220000	45.0054700000
2.1484240000	45.1439700000
2.1485190000	45.1439500000
2.1485250000	45.6287200000
2.1485290000	45.9057300000
2.1485300000	45.9749800000
2.1485310000	46.0442300000
2.1486260000	46.0442100000
2.1486270000	46.1134600000
2.1486350000	46.6674800000
2.1486380000	46.8752400000
2.1486390000	46.9444900000
2.1486400000	47.0137400000
2.1487410000	47.4292300000
2.1487440000	47.6369900000
2.1487450000	47.7062400000
2.1487460000	47.7754900000
2.1488510000	48.4680000000
2.1488520000	48.5372500000
2.1488570000	48.8835100000
2.1488590000	49.0220100000
2.1488600000	49.0912600000
2.1488630000	49.2990200000
2.1488640000	49.3682700000
2.1489650000	49.8530200000
2.1489680000	50.0607700000
2.1489690000	50.1300300000
2.1490640000	50.1300100000
2.1490680000	50.4070200000
2.1490710000	50.6147700000
2.1490730000	50.7532800000
2.1490740000	50.8225300000
2.1491690000	50.8225100000
2.1491720000	51.0302700000
2.1491740000	51.1687700000
2.1491750000	51.2380200000
2.1492770000	51.7227700000
2.1492800000	51.9305300000
2.1492820000	52.0690300000
2.1492830000	52.1382800000
2.1492860000	52.3460400000
2.1493800000	52.2767700000
2.1493880000	52.8307800000
2.1493920000	53.1077900000
2.1493930000	53.2463000000
2.1493940000	53.3155500000
2.1495000000	54.0773000000
2.1495030000	54.2850600000
2.1495040000	54.3543100000
2.1495050000	54.4235600000
2.1495090000	54.7005700000
2.1496100000	55.1160600000
2.1496130000	55.3238200000
2.1496150000	55.4623200000
2.1497100000	55.4623100000
2.1497150000	55.8085700000
2.1497170000	55.9470700000
2.1497180000	56.0163200000
2.1497190000	56.0855800000
2.1498210000	56.5703200000
2.1498230000	56.7088300000
2.1498240000	56.7780800000
2.1498250000	56.8473300000
2.1498280000	57.0550900000
2.1498280000	57.1243400000
2.1499260000	57.3320800000
2.1499270000	57.4013300000
2.1499280000	57.4705800000
2.1499310000	57.6783400000
2.1499320000	57.7475900000
2.1499330000	57.8168400000
2.1500330000	58.1630800000
2.1500350000	58.3015900000
2.1500360000	58.3708400000
2.1500370000	58.4400900000
2.1500410000	58.7171000000
2.1500420000	58.7863500000
2.1500430000	58.8556000000
2.1501460000	59.4096000000
2.1501490000	59.6173600000
2.1501510000	59.7558600000
2.1502460000	59.7558400000
2.1502500000	60.0328500000
2.1502510000	60.1021000000
2.1502520000	60.1713600000
2.1502530000	60.2406100000
2.1503460000	60.1020900000
2.1503550000	60.7253500000
2.1503560000	60.8638600000
2.1503570000	60.9331100000
2.1504520000	60.9330900000
2.1504570000	61.2793500000
2.1504600000	61.4871100000
2.1504610000	61.5563600000
2.1504620000	61.6256100000
2.1505570000	61.6256000000
2.1505620000	61.9718600000
2.1505640000	62.1103600000
2.1505650000	62.1796100000
2.1505660000	62.2488600000
2.1506610000	62.2488500000
2.1506660000	62.5951100000
2.1506680000	62.7336100000
2.1506690000	62.8028600000
2.1506700000	62.8721100000
2.1507650000	62.8721000000
2.1507680000	63.0798500000
2.1507700000	63.2183600000
2.1507710000	63.2876100000
2.1508710000	63.6338500000
2.1508720000	63.7031000000
2.1508730000	63.7723600000
2.1508760000	63.9801100000
2.1508770000	64.0493600000
2.1509750000	64.3263500000
2.1509770000	64.4648600000
2.1509780000	64.5341100000
2.1510800000	65.0188600000
2.1510810000	65.0881100000
2.1510820000	65.1573600000
2.1511770000	65.1573400000
2.1511800000	65.3651000000
2.1511810000	65.4343500000
2.1511820000	65.5036000000
2.1512820000	65.8498500000
2.1512840000	65.9883500000
2.1512850000	66.0576000000
2.1513800000	66.0575900000
2.1513820000	66.1960900000
2.1513830000	66.2653400000
2.1513840000	66.3345900000
2.1514840000	66.6808400000
2.1514860000	66.8193400000
2.1514870000	66.8885900000
2.1515820000	66.8885800000
2.1515850000	67.0963300000
2.1515860000	67.1655800000
2.1515870000	67.2348400000
2.1516840000	67.4425800000
2.1516850000	67.5118300000
2.1516860000	67.5810800000
2.1517840000	67.7888200000
2.1517860000	67.9273200000
2.1518810000	67.9273100000
2.1518840000	68.1350600000
2.1518860000	68.2735700000
2.1518870000	68.3428200000
2.1519820000	68.3428000000
2.1519840000	68.4813000000
2.1519850000	68.5505600000
2.1519860000	68.6198100000
2.1520850000	68.8968000000
2.1520860000	68.9660500000
2.1520870000	69.0353000000
2.1521820000	69.0352900000
2.1521830000	69.1045400000
2.1521840000	69.1737900000
2.1522790000	69.1737700000
2.1522800000	69.2430300000
2.1522810000	69.3122800000
2.1523790000	69.5200200000
2.1523800000	69.5892700000
2.1524790000	69.8662600000
2.1524800000	70.0047600000
2.1524810000	70.0740200000
2.1525760000	70.0740000000
2.1525770000	70.1432500000
2.1525780000	70.2125000000
2.1526730000	70.2124900000
2.1526750000	70.3509900000
2.1526760000	70.4202400000
2.1527730000	70.5587300000
2.1527740000	70.6279800000
2.1528700000	70.6972200000
2.1528710000	70.7664700000
2.1529660000	70.7664500000
2.1529670000	70.8357100000
2.1529680000	70.9049600000
2.1530630000	70.9049400000
2.1530640000	70.9741900000
2.1531590000	70.9741800000
2.1531600000	71.0434300000
2.1532550000	71.0434100000
2.1533500000	71.0434000000
2.1533510000	71.1126500000
2.1534460000	71.1126300000
2.1535400000	71.0433600000
2.1536350000	71.0433500000
2.1537290000	70.9740800000
2.1538230000	70.9048100000
2.1539170000	70.9047900000
2.1541040000	70.6970000000
2.1541980000	70.6277400000
2.1542920000	70.5584700000
2.1543850000	70.4199500000
2.1544790000	70.3506800000
2.1546670000	70.2121400000
2.1547610000	70.1428700000
2.1548560000	70.1428600000
2.1549510000	70.1428400000
2.1550450000	70.0735700000
2.1551400000	70.0735600000
2.1552330000	69.9350400000
2.1552340000	70.0042900000
2.1553290000	70.0042700000
2.1554150000	69.3809900000
2.1555060000	69.1039600000
2.1555070000	69.1732200000
2.1555990000	68.9654400000
2.1556920000	68.8269200000
2.1556930000	68.8961800000
2.1556940000	68.9654300000
2.1557850000	68.6884000000
2.1558780000	68.5498800000
2.1559710000	68.4113600000
2.1559720000	68.4806100000
2.1559730000	68.5498700000
2.1560620000	68.1343400000
2.1560630000	68.2035900000
2.1561530000	67.8573100000
